 time            v(inp)          v(inn)          v(out)         
 1.92392800e-02  9.97732459e-04 -9.97732459e-04  8.25671007e-01 
 1.92402800e-02  9.98135651e-04 -9.98135651e-04  8.25703034e-01 
 1.92412800e-02  9.98499438e-04 -9.98499438e-04  8.25729815e-01 
 1.92422800e-02  9.98823805e-04 -9.98823805e-04  8.25755770e-01 
 1.92432800e-02  9.99108741e-04 -9.99108741e-04  8.25776494e-01 
 1.92442800e-02  9.99354234e-04 -9.99354234e-04  8.25796391e-01 
 1.92452800e-02  9.99560274e-04 -9.99560274e-04  8.25811069e-01 
 1.92462800e-02  9.99726853e-04 -9.99726853e-04  8.25824916e-01 
 1.92472800e-02  9.99853965e-04 -9.99853965e-04  8.25833555e-01 
 1.92482800e-02  9.99941604e-04 -9.99941604e-04  8.25841359e-01 
 1.92492800e-02  9.99989767e-04 -9.99989767e-04  8.25843965e-01 
 1.92502800e-02  9.99998452e-04 -9.99998452e-04  8.25845730e-01 
 1.92512800e-02  9.99967659e-04 -9.99967659e-04  8.25842304e-01 
 1.92522800e-02  9.99897389e-04 -9.99897389e-04  8.25838030e-01 
 1.92532800e-02  9.99787645e-04 -9.99787645e-04  8.25828570e-01 
 1.92542800e-02  9.99638431e-04 -9.99638431e-04  8.25818256e-01 
 1.92552800e-02  9.99449753e-04 -9.99449753e-04  8.25802757e-01 
 1.92562800e-02  9.99221618e-04 -9.99221618e-04  8.25786396e-01 
 1.92572800e-02  9.98954036e-04 -9.98954036e-04  8.25764853e-01 
 1.92582800e-02  9.98647017e-04 -9.98647017e-04  8.25742437e-01 
 1.92592800e-02  9.98300572e-04 -9.98300572e-04  8.25714837e-01 
 1.92602800e-02  9.97914717e-04 -9.97914717e-04  8.25686355e-01 
 1.92612800e-02  9.97489466e-04 -9.97489466e-04  8.25652686e-01 
 1.92622800e-02  9.97024835e-04 -9.97024835e-04  8.25618123e-01 
 1.92632800e-02  9.96520844e-04 -9.96520844e-04  8.25578368e-01 
 1.92642800e-02  9.95977512e-04 -9.95977512e-04  8.25537706e-01 
 1.92652800e-02  9.95394860e-04 -9.95394860e-04  8.25491845e-01 
 1.92662800e-02  9.94772912e-04 -9.94772912e-04  8.25445063e-01 
 1.92672800e-02  9.94111692e-04 -9.94111692e-04  8.25393075e-01 
 1.92682800e-02  9.93411226e-04 -9.93411226e-04  8.25340149e-01 
 1.92692800e-02  9.92671541e-04 -9.92671541e-04  8.25282006e-01 
 1.92702800e-02  9.91892668e-04 -9.91892668e-04  8.25222910e-01 
 1.92712800e-02  9.91074637e-04 -9.91074637e-04  8.25158583e-01 
 1.92722800e-02  9.90217480e-04 -9.90217480e-04  8.25093285e-01 
 1.92732800e-02  9.89321230e-04 -9.89321230e-04  8.25022742e-01 
 1.92742800e-02  9.88385924e-04 -9.88385924e-04  8.24951209e-01 
 1.92752800e-02  9.87411598e-04 -9.87411598e-04  8.24874414e-01 
 1.92762800e-02  9.86398291e-04 -9.86398291e-04  8.24796609e-01 
 1.92772800e-02  9.85346043e-04 -9.85346043e-04  8.24713522e-01 
 1.92782800e-02  9.84254894e-04 -9.84254894e-04  8.24629404e-01 
 1.92792800e-02  9.83124889e-04 -9.83124889e-04  8.24539983e-01 
 1.92802800e-02  9.81956072e-04 -9.81956072e-04  8.24449507e-01 
 1.92812800e-02  9.80748489e-04 -9.80748489e-04  8.24353705e-01 
 1.92822800e-02  9.79502188e-04 -9.79502188e-04  8.24256824e-01 
 1.92832800e-02  9.78217218e-04 -9.78217218e-04  8.24154591e-01 
 1.92842800e-02  9.76893629e-04 -9.76893629e-04  8.24051252e-01 
 1.92852800e-02  9.75531474e-04 -9.75531474e-04  8.23942534e-01 
 1.92862800e-02  9.74130807e-04 -9.74130807e-04  8.23832683e-01 
 1.92872800e-02  9.72691683e-04 -9.72691683e-04  8.23717422e-01 
 1.92882800e-02  9.71214159e-04 -9.71214159e-04  8.23600998e-01 
 1.92892800e-02  9.69698293e-04 -9.69698293e-04  8.23479131e-01 
 1.92902800e-02  9.68144144e-04 -9.68144144e-04  8.23356071e-01 
 1.92912800e-02  9.66551775e-04 -9.66551775e-04  8.23227533e-01 
 1.92922800e-02  9.64921249e-04 -9.64921249e-04  8.23097769e-01 
 1.92932800e-02  9.63252629e-04 -9.63252629e-04  8.22962489e-01 
 1.92942800e-02  9.61545981e-04 -9.61545981e-04  8.22825947e-01 
 1.92952800e-02  9.59801373e-04 -9.59801373e-04  8.22683850e-01 
 1.92962800e-02  9.58018874e-04 -9.58018874e-04  8.22540454e-01 
 1.92972800e-02  9.56198554e-04 -9.56198554e-04  8.22391460e-01 
 1.92982800e-02  9.54340484e-04 -9.54340484e-04  8.22241128e-01 
 1.92992800e-02  9.52444740e-04 -9.52444740e-04  8.22085152e-01 
 1.93002800e-02  9.50511394e-04 -9.50511394e-04  8.21927797e-01 
 1.93012800e-02  9.48540523e-04 -9.48540523e-04  8.21764749e-01 
 1.93022800e-02  9.46532206e-04 -9.46532206e-04  8.21600279e-01 
 1.93032800e-02  9.44486521e-04 -9.44486521e-04  8.21430064e-01 
 1.93042800e-02  9.42403550e-04 -9.42403550e-04  8.21258381e-01 
 1.93052800e-02  9.40283374e-04 -9.40283374e-04  8.21080898e-01 
 1.93062800e-02  9.38126078e-04 -9.38126078e-04  8.20901899e-01 
 1.93072800e-02  9.35931746e-04 -9.35931746e-04  8.20717041e-01 
 1.93082800e-02  9.33700464e-04 -9.33700464e-04  8.20530616e-01 
 1.93092800e-02  9.31432322e-04 -9.31432322e-04  8.20338270e-01 
 1.93102800e-02  9.29127409e-04 -9.29127409e-04  8.20144305e-01 
 1.93112800e-02  9.26785815e-04 -9.26785815e-04  8.19944352e-01 
 1.93122800e-02  9.24407633e-04 -9.24407633e-04  8.19742723e-01 
 1.93132800e-02  9.21992958e-04 -9.21992958e-04  8.19535037e-01 
 1.93142800e-02  9.19541883e-04 -9.19541883e-04  8.19325615e-01 
 1.93152800e-02  9.17054507e-04 -9.17054507e-04  8.19110064e-01 
 1.93162800e-02  9.14530927e-04 -9.14530927e-04  8.18892712e-01 
 1.93172800e-02  9.11971242e-04 -9.11971242e-04  8.18669153e-01 
 1.93182800e-02  9.09375555e-04 -9.09375555e-04  8.18443728e-01 
 1.93192800e-02  9.06743967e-04 -9.06743967e-04  8.18212013e-01 
 1.93202800e-02  9.04076583e-04 -9.04076583e-04  8.17978361e-01 
 1.93212800e-02  9.01373507e-04 -9.01373507e-04  8.17738333e-01 
 1.93222800e-02  8.98634846e-04 -8.98634846e-04  8.17496294e-01 
 1.93232800e-02  8.95860709e-04 -8.95860709e-04  8.17247786e-01 
 1.93242800e-02  8.93051204e-04 -8.93051204e-04  8.16997188e-01 
 1.93252800e-02  8.90206444e-04 -8.90206444e-04  8.16740025e-01 
 1.93262800e-02  8.87326540e-04 -8.87326540e-04  8.16480688e-01 
 1.93272800e-02  8.84411605e-04 -8.84411605e-04  8.16214684e-01 
 1.93282800e-02  8.81461756e-04 -8.81461756e-04  8.15946417e-01 
 1.93292800e-02  8.78477108e-04 -8.78477108e-04  8.15671375e-01 
 1.93302800e-02  8.75457779e-04 -8.75457779e-04  8.15393976e-01 
 1.93312800e-02  8.72403889e-04 -8.72403889e-04  8.15109687e-01 
 1.93322800e-02  8.69315557e-04 -8.69315557e-04  8.14822942e-01 
 1.93332800e-02  8.66192907e-04 -8.66192907e-04  8.14529185e-01 
 1.93342800e-02  8.63036060e-04 -8.63036060e-04  8.14232868e-01 
 1.93352800e-02  8.59845143e-04 -8.59845143e-04  8.13929409e-01 
 1.93362800e-02  8.56620280e-04 -8.56620280e-04  8.13623278e-01 
 1.93372800e-02  8.53361600e-04 -8.53361600e-04  8.13309870e-01 
 1.93382800e-02  8.50069230e-04 -8.50069230e-04  8.12993671e-01 
 1.93392800e-02  8.46743301e-04 -8.46743301e-04  8.12670048e-01 
 1.93402800e-02  8.43383944e-04 -8.43383944e-04  8.12343509e-01 
 1.93412800e-02  8.39991291e-04 -8.39991291e-04  8.12009393e-01 
 1.93422800e-02  8.36565477e-04 -8.36565477e-04  8.11672226e-01 
 1.93432800e-02  8.33106637e-04 -8.33106637e-04  8.11327318e-01 
 1.93442800e-02  8.29614908e-04 -8.29614908e-04  8.10979216e-01 
 1.93452800e-02  8.26090426e-04 -8.26090426e-04  8.10623200e-01 
 1.93462800e-02  8.22533332e-04 -8.22533332e-04  8.10263836e-01 
 1.93472800e-02  8.18943766e-04 -8.18943766e-04  8.09896373e-01 
 1.93482800e-02  8.15321869e-04 -8.15321869e-04  8.09525399e-01 
 1.93492800e-02  8.11667785e-04 -8.11667785e-04  8.09146128e-01 
 1.93502800e-02  8.07981657e-04 -8.07981657e-04  8.08763172e-01 
 1.93512800e-02  8.04263632e-04 -8.04263632e-04  8.08371708e-01 
 1.93522800e-02  8.00513856e-04 -8.00513856e-04  8.07976373e-01 
 1.93532800e-02  7.96732476e-04 -7.96732476e-04  8.07572303e-01 
 1.93542800e-02  7.92919644e-04 -7.92919644e-04  8.07164162e-01 
 1.93552800e-02  7.89075508e-04 -7.89075508e-04  8.06747045e-01 
 1.93562800e-02  7.85200220e-04 -7.85200220e-04  8.06325641e-01 
 1.93572800e-02  7.81293935e-04 -7.81293935e-04  8.05895004e-01 
 1.93582800e-02  7.77356805e-04 -7.77356805e-04  8.05459847e-01 
 1.93592800e-02  7.73388987e-04 -7.73388987e-04  8.05015178e-01 
 1.93602800e-02  7.69390636e-04 -7.69390636e-04  8.04565740e-01 
 1.93612800e-02  7.65361911e-04 -7.65361911e-04  8.04106492e-01 
 1.93622800e-02  7.61302971e-04 -7.61302971e-04  8.03642204e-01 
 1.93632800e-02  7.57213976e-04 -7.57213976e-04  8.03167785e-01 
 1.93642800e-02  7.53095088e-04 -7.53095088e-04  8.02688032e-01 
 1.93652800e-02  7.48946469e-04 -7.48946469e-04  8.02197801e-01 
 1.93662800e-02  7.44768282e-04 -7.44768282e-04  8.01701919e-01 
 1.93672800e-02  7.40560694e-04 -7.40560694e-04  8.01195182e-01 
 1.93682800e-02  7.36323869e-04 -7.36323869e-04  8.00682448e-01 
 1.93692800e-02  7.32057976e-04 -7.32057976e-04  8.00158453e-01 
 1.93702800e-02  7.27763182e-04 -7.27763182e-04  7.99628083e-01 
 1.93712800e-02  7.23439657e-04 -7.23439657e-04  7.99086007e-01 
 1.93722800e-02  7.19087572e-04 -7.19087572e-04  7.98537146e-01 
 1.93732800e-02  7.14707099e-04 -7.14707099e-04  7.97976095e-01 
 1.93742800e-02  7.10298410e-04 -7.10298410e-04  7.97407805e-01 
 1.93752800e-02  7.05861680e-04 -7.05861680e-04  7.96826797e-01 
 1.93762800e-02  7.01397084e-04 -7.01397084e-04  7.96238053e-01 
 1.93772800e-02  6.96904798e-04 -6.96904798e-04  7.95636009e-01 
 1.93782800e-02  6.92384999e-04 -6.92384999e-04  7.95025680e-01 
 1.93792800e-02  6.87837866e-04 -6.87837866e-04  7.94401412e-01 
 1.93802800e-02  6.83263579e-04 -6.83263579e-04  7.93768250e-01 
 1.93812800e-02  6.78662317e-04 -6.78662317e-04  7.93120441e-01 
 1.93822800e-02  6.74034263e-04 -6.74034263e-04  7.92463061e-01 
 1.93832800e-02  6.69379599e-04 -6.69379599e-04  7.91790249e-01 
 1.93842800e-02  6.64698509e-04 -6.64698509e-04  7.91107110e-01 
 1.93852800e-02  6.59991178e-04 -6.59991178e-04  7.90407662e-01 
 1.93862800e-02  6.55257792e-04 -6.55257792e-04  7.89697039e-01 
 1.93872800e-02  6.50498537e-04 -6.50498537e-04  7.88969124e-01 
 1.93882800e-02  6.45713602e-04 -6.45713602e-04  7.88229075e-01 
 1.93892800e-02  6.40903175e-04 -6.40903175e-04  7.87470628e-01 
 1.93902800e-02  6.36067446e-04 -6.36067446e-04  7.86698958e-01 
 1.93912800e-02  6.31206607e-04 -6.31206607e-04  7.85907635e-01 
 1.93922800e-02  6.26320848e-04 -6.26320848e-04  7.85101846e-01 
 1.93932800e-02  6.21410364e-04 -6.21410364e-04  7.84274971e-01 
 1.93942800e-02  6.16475347e-04 -6.16475347e-04  7.83432200e-01 
 1.93952800e-02  6.11515993e-04 -6.11515993e-04  7.82566695e-01 
 1.93962800e-02  6.06532497e-04 -6.06532497e-04  7.81683634e-01 
 1.93972800e-02  6.01525056e-04 -6.01525056e-04  7.80775926e-01 
 1.93982800e-02  5.96493868e-04 -5.96493868e-04  7.79848722e-01 
 1.93992800e-02  5.91439132e-04 -5.91439132e-04  7.78894632e-01 
 1.94002800e-02  5.86361046e-04 -5.86361046e-04  7.77918750e-01 
 1.94012800e-02  5.81259812e-04 -5.81259812e-04  7.76913333e-01 
 1.94022800e-02  5.76135631e-04 -5.76135631e-04  7.75883377e-01 
 1.94032800e-02  5.70988705e-04 -5.70988705e-04  7.74820709e-01 
 1.94042800e-02  5.65819238e-04 -5.65819238e-04  7.73730176e-01 
 1.94052800e-02  5.60627433e-04 -5.60627433e-04  7.72603067e-01 
 1.94062800e-02  5.55413495e-04 -5.55413495e-04  7.71443995e-01 
 1.94072800e-02  5.50177630e-04 -5.50177630e-04  7.70243570e-01 
 1.94082800e-02  5.44920046e-04 -5.44920046e-04  7.69006044e-01 
 1.94092800e-02  5.39640949e-04 -5.39640949e-04  7.67721134e-01 
 1.94102800e-02  5.34340547e-04 -5.34340547e-04  7.66392537e-01 
 1.94112800e-02  5.29019051e-04 -5.29019051e-04  7.65008758e-01 
 1.94122800e-02  5.23676670e-04 -5.23676670e-04  7.63572615e-01 
 1.94132800e-02  5.18313616e-04 -5.18313616e-04  7.62070896e-01 
 1.94142800e-02  5.12930099e-04 -5.12930099e-04  7.60504994e-01 
 1.94152800e-02  5.07526332e-04 -5.07526332e-04  7.58859127e-01 
 1.94162800e-02  5.02102530e-04 -5.02102530e-04  7.57132259e-01 
 1.94172800e-02  4.96658905e-04 -4.96658905e-04  7.55304483e-01 
 1.94182800e-02  4.91195673e-04 -4.91195673e-04  7.53370357e-01 
 1.94192800e-02  4.85713049e-04 -4.85713049e-04  7.51302697e-01 
 1.94202800e-02  4.80211250e-04 -4.80211250e-04  7.49087236e-01 
 1.94212800e-02  4.74690493e-04 -4.74690493e-04  7.46682144e-01 
 1.94222800e-02  4.69150997e-04 -4.69150997e-04  7.44052631e-01 
 1.94232800e-02  4.63592979e-04 -4.63592979e-04  7.41120630e-01 
 1.94242800e-02  4.58016659e-04 -4.58016659e-04  7.37789708e-01 
 1.94252800e-02  4.52422257e-04 -4.52422257e-04  7.33851992e-01 
 1.94262800e-02  4.46809995e-04 -4.46809995e-04  7.28893450e-01 
 1.94272800e-02  4.41180093e-04 -4.41180093e-04  7.21497877e-01 
 1.94282800e-02  4.35532775e-04 -4.35532775e-04  7.06711870e-01 
 1.94292800e-02  4.29868262e-04 -4.29868262e-04  6.91332733e-01 
 1.94302800e-02  4.24186779e-04 -4.24186779e-04  6.76290037e-01 
 1.94312800e-02  4.18488549e-04 -4.18488549e-04  6.60809965e-01 
 1.94322800e-02  4.12773799e-04 -4.12773799e-04  6.45603525e-01 
 1.94332800e-02  4.07042752e-04 -4.07042752e-04  6.30005472e-01 
 1.94342800e-02  4.01295637e-04 -4.01295637e-04  6.14626429e-01 
 1.94352800e-02  3.95532679e-04 -3.95532679e-04  5.98907070e-01 
 1.94362800e-02  3.89754106e-04 -3.89754106e-04  5.83360943e-01 
 1.94372800e-02  3.83960146e-04 -3.83960146e-04  5.67517718e-01 
 1.94382800e-02  3.78151028e-04 -3.78151028e-04  5.51809404e-01 
 1.94392800e-02  3.72326981e-04 -3.72326981e-04  5.35840405e-01 
 1.94402800e-02  3.66488236e-04 -3.66488236e-04  5.19974279e-01 
 1.94412800e-02  3.60635022e-04 -3.60635022e-04  5.03878158e-01 
 1.94422800e-02  3.54767571e-04 -3.54767571e-04  4.87858166e-01 
 1.94432800e-02  3.48886114e-04 -3.48886114e-04  4.71634051e-01 
 1.94442800e-02  3.42990884e-04 -3.42990884e-04  4.55463782e-01 
 1.94452800e-02  3.37082113e-04 -3.37082113e-04  4.39111214e-01 
 1.94462800e-02  3.31160035e-04 -3.31160035e-04  4.22793963e-01 
 1.94472800e-02  3.25224883e-04 -3.25224883e-04  4.06312837e-01 
 1.94482800e-02  3.19276892e-04 -3.19276892e-04  3.89851657e-01 
 1.94492800e-02  3.13316296e-04 -3.13316296e-04  3.73242176e-01 
 1.94502800e-02  3.07343331e-04 -3.07343331e-04  3.56639926e-01 
 1.94512800e-02  3.01358233e-04 -3.01358233e-04  3.39902559e-01 
 1.94522800e-02  2.95361237e-04 -2.95361237e-04  3.23161942e-01 
 1.94532800e-02  2.89352582e-04 -2.89352582e-04  3.06297386e-01 
 1.94542800e-02  2.83332503e-04 -2.83332503e-04  2.89420981e-01 
 1.94552800e-02  2.77301238e-04 -2.77301238e-04  2.72430140e-01 
 1.94562800e-02  2.71259027e-04 -2.71259027e-04  2.55420428e-01 
 1.94572800e-02  2.65206106e-04 -2.65206106e-04  2.38304384e-01 
 1.94582800e-02  2.59142715e-04 -2.59142715e-04  2.21163774e-01 
 1.94592800e-02  2.53069094e-04 -2.53069094e-04  2.03923766e-01 
 1.94602800e-02  2.46985483e-04 -2.46985483e-04  1.86654614e-01 
 1.94612800e-02  2.40892120e-04 -2.40892120e-04  1.69292022e-01 
 1.94622800e-02  2.34789248e-04 -2.34789248e-04  1.51896645e-01 
 1.94632800e-02  2.28677107e-04 -2.28677107e-04  1.34412977e-01 
 1.94642800e-02  2.22555938e-04 -2.22555938e-04  1.16893672e-01 
 1.94652800e-02  2.16425982e-04 -2.16425982e-04  9.92905488e-02 
 1.94662800e-02  2.10287483e-04 -2.10287483e-04  8.16496009e-02 
 1.94672800e-02  2.04140682e-04 -2.04140682e-04  6.39287489e-02 
 1.94682800e-02  1.97985821e-04 -1.97985821e-04  4.61684427e-02 
 1.94692800e-02  1.91823145e-04 -1.91823145e-04  2.83316837e-02 
 1.94702800e-02  1.85652896e-04 -1.85652896e-04  1.04543117e-02 
 1.94712800e-02  1.79475317e-04 -1.79475317e-04 -7.49644337e-03 
 1.94722800e-02  1.73290653e-04 -1.73290653e-04 -2.54885734e-02 
 1.94732800e-02  1.67099148e-04 -1.67099148e-04 -4.35513310e-02 
 1.94742800e-02  1.60901046e-04 -1.60901046e-04 -6.16558901e-02 
 1.94752800e-02  1.54696592e-04 -1.54696592e-04 -7.98285784e-02 
 1.94762800e-02  1.48486031e-04 -1.48486031e-04 -9.80432113e-02 
 1.94772800e-02  1.42269607e-04 -1.42269607e-04 -1.16323685e-01 
 1.94782800e-02  1.36047568e-04 -1.36047568e-04 -1.34646005e-01 
 1.94792800e-02  1.29820157e-04 -1.29820157e-04 -1.53032049e-01 
 1.94802800e-02  1.23587621e-04 -1.23587621e-04 -1.71459636e-01 
 1.94812800e-02  1.17350206e-04 -1.17350206e-04 -1.89948966e-01 
 1.94822800e-02  1.11108159e-04 -1.11108159e-04 -2.08479362e-01 
 1.94832800e-02  1.04861725e-04 -1.04861725e-04 -2.27069629e-01 
 1.94842800e-02  9.86111512e-05 -9.86111512e-05 -2.45700337e-01 
 1.94852800e-02  9.23566845e-05 -9.23566845e-05 -2.64389131e-01 
 1.94862800e-02  8.60985717e-05 -8.60985717e-05 -2.83117609e-01 
 1.94872800e-02  7.98370599e-05 -7.98370599e-05 -3.01902457e-01 
 1.94882800e-02  7.35723963e-05 -7.35723963e-05 -3.20726122e-01 
 1.94892800e-02  6.73048282e-05 -6.73048282e-05 -3.39604490e-01 
 1.94902800e-02  6.10346029e-05 -6.10346029e-05 -3.58520712e-01 
 1.94912800e-02  5.47619682e-05 -5.47619682e-05 -3.77490009e-01 
 1.94922800e-02  4.84871715e-05 -4.84871715e-05 -3.96496112e-01 
 1.94932800e-02  4.22104607e-05 -4.22104607e-05 -4.15553689e-01 
 1.94942800e-02  3.59320834e-05 -3.59320834e-05 -4.34646948e-01 
 1.94952800e-02  2.96522876e-05 -2.96522876e-05 -4.53790099e-01 
 1.94962800e-02  2.33713212e-05 -2.33713212e-05 -4.72967742e-01 
 1.94972800e-02  1.70894321e-05 -1.70894321e-05 -4.92193704e-01 
 1.94982800e-02  1.08068684e-05 -1.08068684e-05 -5.11452910e-01 
 1.94992800e-02  4.52387800e-06 -4.52387800e-06 -5.30758866e-01 
 1.95002800e-02 -1.75929097e-06  1.75929097e-06 -5.50096763e-01 
 1.95012800e-02 -8.04239049e-06  8.04239049e-06 -5.69479841e-01 
 1.95022800e-02 -1.43251725e-05  1.43251725e-05 -5.88893508e-01 
 1.95032800e-02 -2.06073890e-05  2.06073890e-05 -6.08350781e-01 
 1.95042800e-02 -2.68887919e-05  2.68887919e-05 -6.27837247e-01 
 1.95052800e-02 -3.31691333e-05  3.31691333e-05 -6.47365735e-01 
 1.95062800e-02 -3.94481653e-05  3.94481653e-05 -6.66921979e-01 
 1.95072800e-02 -4.57256399e-05  4.57256399e-05 -6.86518649e-01 
 1.95082800e-02 -5.20013093e-05  5.20013093e-05 -7.06141600e-01 
 1.95092800e-02 -5.82749258e-05  5.82749258e-05 -7.25803366e-01 
 1.95102800e-02 -6.45462418e-05  6.45462418e-05 -7.45489900e-01 
 1.95112800e-02 -7.08150095e-05  7.08150095e-05 -7.65213625e-01 
 1.95122800e-02 -7.70809816e-05  7.70809816e-05 -7.84960573e-01 
 1.95132800e-02 -8.33439107e-05  8.33439107e-05 -8.04743067e-01 
 1.95142800e-02 -8.96035495e-05  8.96035495e-05 -8.24547206e-01 
 1.95152800e-02 -9.58596509e-05  9.58596509e-05 -8.44385230e-01 
 1.95162800e-02 -1.02111968e-04  1.02111968e-04 -8.64243289e-01 
 1.95172800e-02 -1.08360254e-04  1.08360254e-04 -8.84133552e-01 
 1.95182800e-02 -1.14604262e-04  1.14604262e-04 -8.95560027e-01 
 1.95192800e-02 -1.20843745e-04  1.20843745e-04 -8.98289762e-01 
 1.95202800e-02 -1.27078458e-04  1.27078458e-04 -9.00218447e-01 
 1.95212800e-02 -1.33308154e-04  1.33308154e-04 -9.01960857e-01 
 1.95222800e-02 -1.39532587e-04  1.39532587e-04 -9.03505871e-01 
 1.95232800e-02 -1.45751512e-04  1.45751512e-04 -9.04888966e-01 
 1.95242800e-02 -1.51964683e-04  1.51964683e-04 -9.06155083e-01 
 1.95252800e-02 -1.58171854e-04  1.58171854e-04 -9.07326412e-01 
 1.95262800e-02 -1.64372781e-04  1.64372781e-04 -9.08423433e-01 
 1.95272800e-02 -1.70567219e-04  1.70567219e-04 -9.09455863e-01 
 1.95282800e-02 -1.76754923e-04  1.76754923e-04 -9.10435679e-01 
 1.95292800e-02 -1.82935649e-04  1.82935649e-04 -9.11367781e-01 
 1.95302800e-02 -1.89109154e-04  1.89109154e-04 -9.12260068e-01 
 1.95312800e-02 -1.95275192e-04  1.95275192e-04 -9.13115184e-01 
 1.95322800e-02 -2.01433522e-04  2.01433522e-04 -9.13938762e-01 
 1.95332800e-02 -2.07583899e-04  2.07583899e-04 -9.14732281e-01 
 1.95342800e-02 -2.13726081e-04  2.13726081e-04 -9.15499966e-01 
 1.95352800e-02 -2.19859825e-04  2.19859825e-04 -9.16242658e-01 
 1.95362800e-02 -2.25984890e-04  2.25984890e-04 -9.16963644e-01 
 1.95372800e-02 -2.32101034e-04  2.32101034e-04 -9.17663400e-01 
 1.95382800e-02 -2.38208014e-04  2.38208014e-04 -9.18344543e-01 
 1.95392800e-02 -2.44305590e-04  2.44305590e-04 -9.19007345e-01 
 1.95402800e-02 -2.50393522e-04  2.50393522e-04 -9.19653923e-01 
 1.95412800e-02 -2.56471568e-04  2.56471568e-04 -9.20284435e-01 
 1.95422800e-02 -2.62539490e-04  2.62539490e-04 -9.20900612e-01 
 1.95432800e-02 -2.68597047e-04  2.68597047e-04 -9.21502554e-01 
 1.95442800e-02 -2.74644000e-04  2.74644000e-04 -9.22091683e-01 
 1.95452800e-02 -2.80680110e-04  2.80680110e-04 -9.22668078e-01 
 1.95462800e-02 -2.86705140e-04  2.86705140e-04 -9.23232908e-01 
 1.95472800e-02 -2.92718851e-04  2.92718851e-04 -9.23786253e-01 
 1.95482800e-02 -2.98721006e-04  2.98721006e-04 -9.24329069e-01 
 1.95492800e-02 -3.04711369e-04  3.04711369e-04 -9.24861452e-01 
 1.95502800e-02 -3.10689701e-04  3.10689701e-04 -9.25384180e-01 
 1.95512800e-02 -3.16655768e-04  3.16655768e-04 -9.25897372e-01 
 1.95522800e-02 -3.22609335e-04  3.22609335e-04 -9.26401650e-01 
 1.95532800e-02 -3.28550165e-04  3.28550165e-04 -9.26897166e-01 
 1.95542800e-02 -3.34478024e-04  3.34478024e-04 -9.27384406e-01 
 1.95552800e-02 -3.40392679e-04  3.40392679e-04 -9.27863554e-01 
 1.95562800e-02 -3.46293896e-04  3.46293896e-04 -9.28334976e-01 
 1.95572800e-02 -3.52181441e-04  3.52181441e-04 -9.28798896e-01 
 1.95582800e-02 -3.58055084e-04  3.58055084e-04 -9.29255571e-01 
 1.95592800e-02 -3.63914590e-04  3.63914590e-04 -9.29705261e-01 
 1.95602800e-02 -3.69759730e-04  3.69759730e-04 -9.30148129e-01 
 1.95612800e-02 -3.75590273e-04  3.75590273e-04 -9.30584472e-01 
 1.95622800e-02 -3.81405988e-04  3.81405988e-04 -9.31014366e-01 
 1.95632800e-02 -3.87206645e-04  3.87206645e-04 -9.31438145e-01 
 1.95642800e-02 -3.92992017e-04  3.92992017e-04 -9.31855807e-01 
 1.95652800e-02 -3.98761873e-04  3.98761873e-04 -9.32267722e-01 
 1.95662800e-02 -4.04515988e-04  4.04515988e-04 -9.32673816e-01 
 1.95672800e-02 -4.10254132e-04  4.10254132e-04 -9.33074494e-01 
 1.95682800e-02 -4.15976081e-04  4.15976081e-04 -9.33469617e-01 
 1.95692800e-02 -4.21681607e-04  4.21681607e-04 -9.33859626e-01 
 1.95702800e-02 -4.27370487e-04  4.27370487e-04 -9.34244318e-01 
 1.95712800e-02 -4.33042494e-04  4.33042494e-04 -9.34624167e-01 
 1.95722800e-02 -4.38697406e-04  4.38697406e-04 -9.34998918e-01 
 1.95732800e-02 -4.44334998e-04  4.44334998e-04 -9.35369075e-01 
 1.95742800e-02 -4.49955049e-04  4.49955049e-04 -9.35734329e-01 
 1.95752800e-02 -4.55557337e-04  4.55557337e-04 -9.36095217e-01 
 1.95762800e-02 -4.61141640e-04  4.61141640e-04 -9.36451382e-01 
 1.95772800e-02 -4.66707738e-04  4.66707738e-04 -9.36803390e-01 
