 frequency       v(out)          v(out)         
 3.71535229e+00 -3.07351458e+03  1.83603783e-03 
 3.73680125e+00 -3.07351458e+03  1.84663740e-03 
 3.75837404e+00 -3.07351458e+03  1.85729815e-03 
 3.78007137e+00 -3.07351458e+03  1.86802045e-03 
 3.80189396e+00 -3.07351458e+03  1.87880465e-03 
 3.82384254e+00 -3.07351458e+03  1.88965111e-03 
 3.84591782e+00 -3.07351458e+03  1.90056018e-03 
 3.86812055e+00 -3.07351458e+03  1.91153223e-03 
 3.89045145e+00 -3.07351458e+03  1.92256763e-03 
 3.91291127e+00 -3.07351458e+03  1.93366673e-03 
 3.93550075e+00 -3.07351458e+03  1.94482991e-03 
 3.95822065e+00 -3.07351458e+03  1.95605754e-03 
 3.98107171e+00 -3.07351458e+03  1.96734998e-03 
 4.00405468e+00 -3.07351458e+03  1.97870762e-03 
 4.02717034e+00 -3.07351458e+03  1.99013082e-03 
 4.05041945e+00 -3.07351458e+03  2.00161997e-03 
 4.07380278e+00 -3.07351458e+03  2.01317545e-03 
 4.09732110e+00 -3.07351458e+03  2.02479764e-03 
 4.12097519e+00 -3.07351458e+03  2.03648692e-03 
 4.14476584e+00 -3.07351458e+03  2.04824369e-03 
 4.16869383e+00 -3.07351458e+03  2.06006833e-03 
 4.19275997e+00 -3.07351458e+03  2.07196124e-03 
 4.21696503e+00 -3.07351458e+03  2.08392280e-03 
 4.24130984e+00 -3.07351458e+03  2.09595342e-03 
 4.26579519e+00 -3.07351458e+03  2.10805349e-03 
 4.29042189e+00 -3.07351458e+03  2.12022341e-03 
 4.31519077e+00 -3.07351458e+03  2.13246360e-03 
 4.34010264e+00 -3.07351458e+03  2.14477444e-03 
 4.36515832e+00 -3.07351458e+03  2.15715636e-03 
 4.39035866e+00 -3.07351458e+03  2.16960976e-03 
 4.41570447e+00 -3.07351458e+03  2.18213505e-03 
 4.44119661e+00 -3.07351458e+03  2.19473266e-03 
 4.46683592e+00 -3.07351458e+03  2.20740299e-03 
 4.49262325e+00 -3.07351458e+03  2.22014646e-03 
 4.51855944e+00 -3.07351458e+03  2.23296351e-03 
 4.54464537e+00 -3.07351458e+03  2.24585455e-03 
 4.57088190e+00 -3.07351458e+03  2.25882001e-03 
 4.59726989e+00 -3.07351458e+03  2.27186032e-03 
 4.62381021e+00 -3.07351458e+03  2.28497591e-03 
 4.65050376e+00 -3.07351458e+03  2.29816722e-03 
 4.67735141e+00 -3.07351458e+03  2.31143469e-03 
 4.70435406e+00 -3.07351458e+03  2.32477874e-03 
 4.73151259e+00 -3.07351458e+03  2.33819984e-03 
 4.75882791e+00 -3.07351458e+03  2.35169841e-03 
 4.78630092e+00 -3.07351458e+03  2.36527492e-03 
 4.81393254e+00 -3.07351458e+03  2.37892980e-03 
 4.84172368e+00 -3.07351458e+03  2.39266351e-03 
 4.86967525e+00 -3.07351458e+03  2.40647651e-03 
 4.89778819e+00 -3.07351458e+03  2.42036925e-03 
 4.92606343e+00 -3.07351458e+03  2.43434219e-03 
 4.95450191e+00 -3.07351458e+03  2.44839580e-03 
 4.98310456e+00 -3.07351458e+03  2.46253054e-03 
 5.01187234e+00 -3.07351458e+03  2.47674689e-03 
 5.04080619e+00 -3.07351458e+03  2.49104530e-03 
 5.06990708e+00 -3.07351458e+03  2.50542627e-03 
 5.09917598e+00 -3.07351458e+03  2.51989025e-03 
 5.12861384e+00 -3.07351458e+03  2.53443773e-03 
 5.15822165e+00 -3.07351458e+03  2.54906920e-03 
 5.18800039e+00 -3.07351458e+03  2.56378514e-03 
 5.21795104e+00 -3.07351458e+03  2.57858603e-03 
 5.24807460e+00 -3.07351458e+03  2.59347237e-03 
 5.27837207e+00 -3.07351458e+03  2.60844465e-03 
 5.30884444e+00 -3.07351458e+03  2.62350337e-03 
 5.33949274e+00 -3.07351458e+03  2.63864902e-03 
 5.37031796e+00 -3.07351458e+03  2.65388211e-03 
 5.40132115e+00 -3.07351458e+03  2.66920313e-03 
 5.43250331e+00 -3.07351458e+03  2.68461261e-03 
 5.46386550e+00 -3.07351458e+03  2.70011105e-03 
 5.49540874e+00 -3.07351458e+03  2.71569896e-03 
 5.52713408e+00 -3.07351458e+03  2.73137686e-03 
 5.55904257e+00 -3.07351458e+03  2.74714527e-03 
 5.59113528e+00 -3.07351458e+03  2.76300472e-03 
 5.62341325e+00 -3.07351458e+03  2.77895572e-03 
 5.65587757e+00 -3.07351458e+03  2.79499880e-03 
 5.68852931e+00 -3.07351458e+03  2.81113451e-03 
 5.72136955e+00 -3.07351458e+03  2.82736336e-03 
 5.75439937e+00 -3.07351458e+03  2.84368591e-03 
 5.78761988e+00 -3.07351458e+03  2.86010269e-03 
