 frequency       v(finalp,finaln) v(finalp,finaln)
 9.33254301e+07 -4.06444939e+03  4.98662787e+01 
 9.54992586e+07 -4.06406440e+03  5.02931224e+01 
 9.77237221e+07 -4.06368967e+03  5.07330215e+01 
 1.00000000e+08 -4.06332514e+03  5.11867791e+01 
 1.02329299e+08 -4.06297072e+03  5.16551941e+01 
 1.04712855e+08 -4.06262629e+03  5.21390600e+01 
 1.07151931e+08 -4.06229172e+03  5.26391655e+01 
 1.09647820e+08 -4.06196689e+03  5.31562935e+01 
 1.12201845e+08 -4.06165163e+03  5.36912212e+01 
 1.14815362e+08 -4.06134577e+03  5.42447204e+01 
 1.17489755e+08 -4.06104915e+03  5.48175571e+01 
 1.20226443e+08 -4.06076156e+03  5.54104920e+01 
 1.23026877e+08 -4.06048282e+03  5.60242807e+01 
 1.25892541e+08 -4.06021271e+03  5.66596739e+01 
 1.28824955e+08 -4.05995102e+03  5.73174177e+01 
 1.31825674e+08 -4.05969754e+03  5.79982546e+01 
 1.34896288e+08 -4.05945203e+03  5.87029234e+01 
 1.38038426e+08 -4.05921427e+03  5.94321601e+01 
 1.41253754e+08 -4.05898401e+03  6.01866983e+01 
 1.44543977e+08 -4.05876104e+03  6.09672702e+01 
 1.47910839e+08 -4.05854510e+03  6.17746070e+01 
 1.51356125e+08 -4.05833595e+03  6.26094396e+01 
 1.54881662e+08 -4.05813336e+03  6.34724997e+01 
 1.58489319e+08 -4.05793707e+03  6.43645199e+01 
 1.62181010e+08 -4.05774685e+03  6.52862353e+01 
 1.65958691e+08 -4.05756245e+03  6.62383838e+01 
 1.69824365e+08 -4.05738363e+03  6.72217068e+01 
 1.73780083e+08 -4.05721014e+03  6.82369505e+01 
 1.77827941e+08 -4.05704174e+03  6.92848665e+01 
 1.81970086e+08 -4.05687820e+03  7.03662122e+01 
 1.86208714e+08 -4.05671927e+03  7.14817525e+01 
 1.90546072e+08 -4.05656471e+03  7.26322599e+01 
 1.94984460e+08 -4.05641429e+03  7.38185156e+01 
 1.99526231e+08 -4.05626778e+03  7.50413103e+01 
 2.04173794e+08 -4.05612494e+03  7.63014453e+01 
 2.08929613e+08 -4.05598554e+03  7.75997327e+01 
 2.13796209e+08 -4.05584934e+03  7.89369969e+01 
 2.18776162e+08 -4.05571613e+03  8.03140750e+01 
 2.23872114e+08 -4.05558568e+03  8.17318175e+01 
 2.29086765e+08 -4.05545775e+03  8.31910898e+01 
 2.34422882e+08 -4.05533214e+03  8.46927720e+01 
 2.39883292e+08 -4.05520860e+03  8.62377607e+01 
 2.45470892e+08 -4.05508692e+03  8.78269688e+01 
 2.51188643e+08 -4.05496689e+03  8.94613272e+01 
 2.57039578e+08 -4.05484827e+03  9.11417850e+01 
 2.63026799e+08 -4.05473085e+03  9.28693105e+01 
 2.69153480e+08 -4.05461441e+03  9.46448918e+01 
 2.75422870e+08 -4.05449873e+03  9.64695379e+01 
 2.81838293e+08 -4.05438358e+03  9.83442790e+01 
 2.88403150e+08 -4.05426875e+03  1.00270168e+02 
 2.95120923e+08 -4.05415400e+03  1.02248280e+02 
 3.01995172e+08 -4.05403913e+03  1.04279715e+02 
 3.09029543e+08 -4.05392389e+03  1.06365596e+02 
 3.16227766e+08 -4.05380806e+03  1.08507073e+02 
 3.23593657e+08 -4.05369141e+03  1.10705321e+02 
 3.31131121e+08 -4.05357371e+03  1.12961542e+02 
 3.38844156e+08 -4.05345472e+03  1.15276966e+02 
 3.46736850e+08 -4.05333420e+03  1.17652851e+02 
 3.54813389e+08 -4.05321190e+03  1.20090485e+02 
 3.63078055e+08 -4.05308757e+03  1.22591185e+02 
 3.71535229e+08 -4.05296097e+03  1.25156299e+02 
 3.80189396e+08 -4.05283182e+03  1.27787206e+02 
 3.89045145e+08 -4.05269987e+03  1.30485320e+02 
 3.98107171e+08 -4.05256485e+03  1.33252085e+02 
 4.07380278e+08 -4.05242646e+03  1.36088981e+02 
 4.16869383e+08 -4.05228444e+03  1.38997522e+02 
 4.26579519e+08 -4.05213847e+03  1.41979258e+02 
 4.36515832e+08 -4.05198827e+03  1.45035777e+02 
 4.46683592e+08 -4.05183351e+03  1.48168701e+02 
 4.57088190e+08 -4.05167388e+03  1.51379694e+02 
 4.67735141e+08 -4.05150903e+03  1.54670457e+02 
 4.78630092e+08 -4.05133864e+03  1.58042731e+02 
 4.89778819e+08 -4.05116234e+03  1.61498301e+02 
 5.01187234e+08 -4.05097976e+03  1.65038990e+02 
 5.12861384e+08 -4.05079053e+03  1.68666667e+02 
 5.24807460e+08 -4.05059424e+03  1.72383242e+02 
 5.37031796e+08 -4.05039049e+03  1.76190672e+02 
 5.49540874e+08 -4.05017885e+03  1.80090960e+02 
 5.62341325e+08 -4.04995887e+03  1.84086155e+02 
 5.75439937e+08 -4.04973010e+03  1.88178352e+02 
 5.88843655e+08 -4.04949207e+03  1.92369699e+02 
 6.02559586e+08 -4.04924426e+03  1.96662390e+02 
 6.16595002e+08 -4.04898616e+03  2.01058672e+02 
 6.30957344e+08 -4.04871723e+03  2.05560843e+02 
 6.45654229e+08 -4.04843691e+03  2.10171256e+02 
 6.60693448e+08 -4.04814462e+03  2.14892315e+02 
 6.76082975e+08 -4.04783973e+03  2.19726481e+02 
 6.91830971e+08 -4.04752162e+03  2.24676273e+02 
 7.07945784e+08 -4.04718961e+03  2.29744266e+02 
 7.24435960e+08 -4.04684302e+03  2.34933092e+02 
 7.41310241e+08 -4.04648111e+03  2.40245445e+02 
 7.58577575e+08 -4.04610313e+03  2.45684082e+02 
 7.76247117e+08 -4.04570829e+03  2.51251817e+02 
 7.94328235e+08 -4.04529577e+03  2.56951532e+02 
 8.12830516e+08 -4.04486470e+03  2.62786171e+02 
 8.31763771e+08 -4.04441418e+03  2.68758747e+02 
 8.51138038e+08 -4.04394327e+03  2.74872336e+02 
 8.70963590e+08 -4.04345099e+03  2.81130085e+02 
 8.91250938e+08 -4.04293631e+03  2.87535210e+02 
 9.12010839e+08 -4.04239815e+03  2.94090998e+02 
 9.33254301e+08 -4.04183539e+03  3.00800808e+02 
 9.54992586e+08 -4.04124685e+03  3.07668071e+02 
 9.77237221e+08 -4.04063131e+03  3.14696295e+02 
 1.00000000e+09 -4.03998749e+03  3.21889063e+02 
 1.02329299e+09 -4.03931403e+03  3.29250032e+02 
 1.04712855e+09 -4.03860954e+03  3.36782943e+02 
 1.07151931e+09 -4.03787255e+03  3.44491610e+02 
 1.09647820e+09 -4.03710152e+03  3.52379933e+02 
 1.12201845e+09 -4.03629485e+03  3.60451892e+02 
 1.14815362e+09 -4.03545085e+03  3.68711547e+02 
 1.17489755e+09 -4.03456778e+03  3.77163047e+02 
 1.20226443e+09 -4.03364379e+03  3.85810624e+02 
 1.23026877e+09 -4.03267697e+03  3.94658595e+02 
 1.25892541e+09 -4.03166530e+03  4.03711366e+02 
 1.28824955e+09 -4.03060669e+03  4.12973432e+02 
 1.31825674e+09 -4.02949894e+03  4.22449375e+02 
 1.34896288e+09 -4.02833975e+03  4.32143869e+02 
 1.38038426e+09 -4.02712672e+03  4.42061678e+02 
 1.41253754e+09 -4.02585735e+03  4.52207660e+02 
 1.44543977e+09 -4.02452901e+03  4.62586764e+02 
 1.47910839e+09 -4.02313895e+03  4.73204031e+02 
 1.51356125e+09 -4.02168431e+03  4.84064599e+02 
 1.54881662e+09 -4.02016209e+03  4.95173698e+02 
 1.58489319e+09 -4.01856916e+03  5.06536654e+02 
 1.62181010e+09 -4.01690225e+03  5.18158888e+02 
 1.65958691e+09 -4.01515792e+03  5.30045916e+02 
 1.69824365e+09 -4.01333262e+03  5.42203351e+02 
 1.73780083e+09 -4.01142260e+03  5.54636899e+02 
 1.77827941e+09 -4.00942395e+03  5.67352363e+02 
 1.81970086e+09 -4.00733261e+03  5.80355641e+02 
 1.86208714e+09 -4.00514432e+03  5.93652726e+02 
 1.90546072e+09 -4.00285462e+03  6.07249704e+02 
 1.94984460e+09 -4.00045888e+03  6.21152755e+02 
 1.99526231e+09 -3.99795225e+03  6.35368152e+02 
 2.04173794e+09 -3.99532966e+03  6.49902256e+02 
 2.08929613e+09 -3.99258582e+03  6.64761522e+02 
 2.13796209e+09 -3.98971523e+03  6.79952490e+02 
 2.18776162e+09 -3.98671211e+03  6.95481787e+02 
 2.23872114e+09 -3.98357048e+03  7.11356126e+02 
 2.29086765e+09 -3.98028404e+03  7.27582298e+02 
 2.34422882e+09 -3.97684626e+03  7.44167177e+02 
 2.39883292e+09 -3.97325033e+03  7.61117709e+02 
 2.45470892e+09 -3.96948911e+03  7.78440915e+02 
 2.51188643e+09 -3.96555519e+03  7.96143885e+02 
 2.57039578e+09 -3.96144083e+03  8.14233772e+02 
 2.63026799e+09 -3.95713795e+03  8.32717790e+02 
 2.69153480e+09 -3.95263814e+03  8.51603209e+02 
 2.75422870e+09 -3.94793264e+03  8.70897346e+02 
 2.81838293e+09 -3.94301231e+03  8.90607565e+02 
 2.88403150e+09 -3.93786762e+03  9.10741266e+02 
 2.95120923e+09 -3.93248865e+03  9.31305878e+02 
 3.01995172e+09 -3.92686507e+03  9.52308856e+02 
 3.09029543e+09 -3.92098612e+03  9.73757668e+02 
 3.16227766e+09 -3.91484059e+03  9.95659787e+02 
 3.23593657e+09 -3.90841681e+03  1.01802269e+03 
 3.31131121e+09 -3.90170262e+03  1.04085382e+03 
 3.38844156e+09 -3.89468539e+03  1.06416062e+03 
 3.46736850e+09 -3.88735195e+03  1.08795048e+03 
 3.54813389e+09 -3.87968861e+03  1.11223076e+03 
 3.63078055e+09 -3.87168113e+03  1.13700873e+03 
 3.71535229e+09 -3.86331468e+03  1.16229161e+03 
 3.80189396e+09 -3.85457385e+03  1.18808651e+03 
 3.89045145e+09 -3.84544262e+03  1.21440044e+03 
 3.98107171e+09 -3.83590431e+03  1.24124027e+03 
 4.07380278e+09 -3.82594161e+03  1.26861275e+03 
 4.16869383e+09 -3.81553651e+03  1.29652444e+03 
 4.26579519e+09 -3.80467029e+03  1.32498173e+03 
 4.36515832e+09 -3.79332351e+03  1.35399078e+03 
 4.46683592e+09 -3.78147596e+03  1.38355754e+03 
 4.57088190e+09 -3.76910667e+03  1.41368767e+03 
 4.67735141e+09 -3.75619383e+03  1.44438657e+03 
 4.78630092e+09 -3.74271480e+03  1.47565930e+03 
 4.89778819e+09 -3.72864608e+03  1.50751057e+03 
 5.01187234e+09 -3.71396327e+03  1.53994470e+03 
 5.12861384e+09 -3.69864103e+03  1.57296559e+03 
 5.24807460e+09 -3.68265308e+03  1.60657668e+03 
 5.37031796e+09 -3.66597212e+03  1.64078089e+03 
 5.49540874e+09 -3.64856985e+03  1.67558060e+03 
 5.62341325e+09 -3.63041689e+03  1.71097757e+03 
 5.75439937e+09 -3.61148279e+03  1.74697291e+03 
 5.88843655e+09 -3.59173594e+03  1.78356703e+03 
 6.02559586e+09 -3.57114358e+03  1.82075955e+03 
 6.16595002e+09 -3.54967175e+03  1.85854924e+03 
 6.30957344e+09 -3.52728526e+03  1.89693399e+03 
