 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 6.66400000e-11  1.88131671e+00  1.71868329e+00  2.58178905e+00  2.80304290e+00 
 6.71400000e-11  1.88189035e+00  1.71810965e+00  2.58096353e+00  2.80386954e+00 
 6.76400000e-11  1.88246318e+00  1.71753682e+00  2.58013955e+00  2.80469464e+00 
 6.81400000e-11  1.88303520e+00  1.71696480e+00  2.57931711e+00  2.80551819e+00 
 6.86400000e-11  1.88360639e+00  1.71639361e+00  2.57849623e+00  2.80634018e+00 
 6.91400000e-11  1.88417677e+00  1.71582323e+00  2.57767692e+00  2.80716061e+00 
 6.96400000e-11  1.88474631e+00  1.71525369e+00  2.57685919e+00  2.80797945e+00 
 7.01400000e-11  1.88531501e+00  1.71468499e+00  2.57604306e+00  2.80879669e+00 
 7.06400000e-11  1.88588287e+00  1.71411713e+00  2.57522853e+00  2.80961232e+00 
 7.11400000e-11  1.88644989e+00  1.71355011e+00  2.57441561e+00  2.81042633e+00 
 7.16400000e-11  1.88701605e+00  1.71298395e+00  2.57360433e+00  2.81123871e+00 
 7.21400000e-11  1.88758135e+00  1.71241865e+00  2.57279468e+00  2.81204945e+00 
 7.26400000e-11  1.88814579e+00  1.71185421e+00  2.57198669e+00  2.81285853e+00 
 7.31400000e-11  1.88870936e+00  1.71129064e+00  2.57118035e+00  2.81366593e+00 
 7.36400000e-11  1.88927205e+00  1.71072795e+00  2.57037570e+00  2.81447166e+00 
 7.41400000e-11  1.88983386e+00  1.71016614e+00  2.56957273e+00  2.81527569e+00 
 7.46400000e-11  1.89039479e+00  1.70960521e+00  2.56877146e+00  2.81607801e+00 
 7.51400000e-11  1.89095482e+00  1.70904518e+00  2.56797190e+00  2.81687862e+00 
 7.56400000e-11  1.89151395e+00  1.70848605e+00  2.56717406e+00  2.81767749e+00 
 7.61400000e-11  1.89207219e+00  1.70792781e+00  2.56637796e+00  2.81847462e+00 
 7.66400000e-11  1.89262951e+00  1.70737049e+00  2.56558360e+00  2.81927000e+00 
 7.71400000e-11  1.89318592e+00  1.70681408e+00  2.56479100e+00  2.82006360e+00 
 7.76400000e-11  1.89374141e+00  1.70625859e+00  2.56400016e+00  2.82085543e+00 
 7.81400000e-11  1.89429597e+00  1.70570403e+00  2.56321111e+00  2.82164547e+00 
 7.86400000e-11  1.89484960e+00  1.70515040e+00  2.56242385e+00  2.82243370e+00 
 7.91400000e-11  1.89540230e+00  1.70459770e+00  2.56163839e+00  2.82322012e+00 
 7.96400000e-11  1.89595406e+00  1.70404594e+00  2.56085475e+00  2.82400471e+00 
 8.01400000e-11  1.89650487e+00  1.70349513e+00  2.56007293e+00  2.82478745e+00 
 8.06400000e-11  1.89705472e+00  1.70294528e+00  2.55929296e+00  2.82556835e+00 
 8.11400000e-11  1.89760362e+00  1.70239638e+00  2.55851483e+00  2.82634738e+00 
 8.16400000e-11  1.89815155e+00  1.70184845e+00  2.55773857e+00  2.82712454e+00 
 8.21400000e-11  1.89869852e+00  1.70130148e+00  2.55696418e+00  2.82789980e+00 
 8.26400000e-11  1.89924451e+00  1.70075549e+00  2.55619167e+00  2.82867317e+00 
