 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.00000000e+06 -7.66873553e+01  5.08556574e+03 -5.91104964e+02 -2.35790040e+02  1.28362364e+03  5.07736293e+02  9.27164556e+02  8.75413342e+02 -3.11644088e+03 -2.89717612e+03  4.29705010e+01 -2.84557814e+03 -7.68305359e+01  5.09370134e+03 
 7.76247117e+07  8.71789613e+03  1.35670646e+02 -6.85166724e+02 -8.22326705e-01  1.48448475e+03 -1.27836663e+00  1.47662553e+03  5.52427283e+00 -4.88574796e+03 -1.43479957e+01 -4.87788242e+03 -8.40081418e+01  8.73179649e+03  1.38614979e+02 
 7.94328235e+07  8.71804696e+03  1.29072743e+02 -6.85167157e+02 -6.79300395e-01  1.48448496e+03 -1.65660294e+00  1.47662904e+03  4.95637911e+00 -4.88575921e+03 -1.24269872e+01 -4.87796987e+03 -8.05050499e+01  8.73194849e+03  1.32070097e+02 
 8.12830516e+07  8.71818970e+03  1.22543055e+02 -6.85167535e+02 -5.36633999e-01  1.48448503e+03 -2.03571793e+00  1.47663223e+03  4.39111070e+00 -4.88576950e+03 -1.05125593e+01 -4.87805294e+03 -7.70445186e+01  8.73209243e+03  1.25595019e+02 
 8.31763771e+07  8.71832466e+03  1.16078135e+02 -6.85167859e+02 -3.94251905e-01  1.48448494e+03 -2.41591251e+00  1.47663511e+03  3.82816815e+00 -4.88577887e+03 -8.60369750e+00 -4.87813180e+03 -7.36247212e+01  8.73222862e+03  1.19186327e+02 
 8.51138038e+07  8.71845211e+03  1.09674571e+02 -6.85168130e+02 -2.52078651e-01  1.48448471e+03 -2.79738820e+00  1.47663768e+03  3.26725320e+00 -4.88578731e+03 -6.69939023e+00 -4.87820663e+03 -7.02438523e+01  8.73235735e+03  1.12840637e+02 
 8.70963590e+07  8.71857233e+03  1.03328979e+02 -6.85168349e+02 -1.10038885e-01  1.48448432e+03 -3.18034716e+00  1.47663996e+03  2.70806867e+00 -4.88579487e+03 -4.79862835e+00 -4.87827757e+03 -6.69001266e+01  8.73247888e+03  1.06554598e+02 
 8.91250938e+07  8.71868557e+03  9.70380074e+01 -6.85168515e+02  3.19426736e-02  1.48448379e+03 -3.56499237e+00  1.47664195e+03  2.15031830e+00 -4.88580154e+03 -2.90040452e+00 -4.87834478e+03 -6.35917780e+01  8.73259347e+03  1.00324889e+02 
 9.12010839e+07  8.71879208e+03  9.07983322e+01 -6.85168629e+02  1.73941278e-01  1.48448310e+03 -3.95152768e+00  1.47664364e+03  1.59370657e+00 -4.88580734e+03 -1.00371274e+00 -4.87840840e+03 -6.03170587e+01  8.73270138e+03  9.41482190e+01 
 9.33254301e+07  8.71889207e+03  8.46066557e+01 -6.85168692e+02  3.16032188e-01  1.48448226e+03 -4.34015797e+00  1.47664505e+03  1.03793855e+00 -4.88581230e+03  8.92452208e-01 -4.87846857e+03 -5.70742383e+01  8.73280281e+03  8.80213229e+01 
 9.54992586e+07  8.71898577e+03  7.84597052e+01 -6.85168704e+02  4.58290716e-01  1.48448126e+03 -4.73108920e+00  1.47664618e+03  4.82719761e-01 -4.88581641e+03  2.78909530e+00 -4.87852541e+03 -5.38616030e+01  8.73289800e+03  8.19409625e+01 
 9.77237221e+07  8.71907336e+03  7.23542307e+01 -6.85168664e+02  6.00792260e-01  1.48448011e+03 -5.12452856e+00  1.47664703e+03 -7.22439858e-02 -4.88581968e+03  4.68722177e+00 -4.87857905e+03 -5.06774544e+01  8.73298714e+03  7.59039234e+01 
 1.00000000e+08  8.71915504e+03  6.62870041e+01 -6.85168573e+02  7.43612349e-01  1.48447879e+03 -5.52068458e+00  1.47664759e+03 -6.27246758e-01 -4.88582213e+03  6.58783769e+00 -4.87862959e+03 -4.75201092e+01  8.73307043e+03  6.99070135e+01 
 1.02329299e+08  8.71923097e+03  6.02548165e+01 -6.85168430e+02  8.86826682e-01  1.48447731e+03 -5.91976722e+00  1.47664788e+03 -1.18258264e+00 -4.88582376e+03  8.49195044e+00 -4.87867715e+03 -4.43878978e+01  8.73314803e+03  6.39470613e+01 
 1.04712855e+08  8.71930132e+03  5.42544775e+01 -6.85168235e+02  1.03051116e+00  1.48447567e+03 -6.32198797e+00  1.47664790e+03 -1.73854591e+00 -4.88582457e+03  1.04005693e+01 -4.87872183e+03 -4.12791635e+01  8.73322011e+03  5.80209147e+01 
 1.07151931e+08  8.71936624e+03  4.82828128e+01 -6.85167987e+02  1.17474195e+00  1.48447386e+03 -6.72756001e+00  1.47664764e+03 -2.29543116e+00 -4.88582456e+03  1.23147059e+01 -4.87876371e+03 -3.81922622e+01  8.73328682e+03  5.21254387e+01 
 1.09647820e+08  8.71942587e+03  4.23366631e+01 -6.85167687e+02  1.31959549e+00  1.48447187e+03 -7.13669828e+00  1.47664710e+03 -2.85353348e+00 -4.88582373e+03  1.42353749e+01 -4.87880290e+03 -3.51255606e+01  8.73334832e+03  4.62575142e+01 
 1.12201845e+08  8.71948032e+03  3.64128821e+01 -6.85167334e+02  1.46514855e+00  1.48446971e+03 -7.54961961e+00  1.47664628e+03 -3.41314861e+00 -4.88582209e+03  1.61635944e+01 -4.87883947e+03 -3.20774362e+01  8.73340472e+03  4.04140366e+01 
 1.14815362e+08  8.71952973e+03  3.05083351e+01 -6.85166926e+02  1.61147828e+00  1.48446736e+03 -7.96654283e+00  1.47664518e+03 -3.97457309e+00 -4.88581962e+03  1.81003865e+01 -4.87887349e+03 -2.90462762e+01  8.73345614e+03  3.45919134e+01 
 1.17489755e+08  8.71957418e+03  2.46198970e+01 -6.85166462e+02  1.75866223e+00  1.48446483e+03 -8.38768888e+00  1.47664380e+03 -4.53810441e+00 -4.88581633e+03  2.00467778e+01 -4.87890505e+03 -2.60304762e+01  8.73350270e+03  2.87880635e+01 
 1.20226443e+08  8.71961378e+03  1.87444511e+01 -6.85165943e+02  1.90677841e+00  1.48446210e+03 -8.81328095e+00  1.47664214e+03 -5.10404119e+00 -4.88581220e+03  2.20038002e+01 -4.87893421e+03 -2.30284401e+01  8.73354450e+03  2.29994149e+01 
 1.23026877e+08  8.71964861e+03  1.28788873e+01 -6.85165366e+02  2.05590533e+00  1.48445918e+03 -9.24354457e+00  1.47664018e+03 -5.67268330e+00 -4.88580722e+03  2.39724910e+01 -4.87896103e+03 -2.00385789e+01  8.73358161e+03  1.72229034e+01 
 1.25892541e+08  8.71967874e+03  7.02010056e+00 -6.85164731e+02  2.20612201e+00  1.48445605e+03 -9.67870774e+00  1.47663794e+03 -6.24433206e+00 -4.88580140e+03  2.59538938e+01 -4.87898557e+03 -1.70593096e+01  8.73361413e+03  1.14554711e+01 
 1.28824955e+08  8.71970424e+03  1.16498894e+00 -6.85164037e+02  2.35750807e+00  1.48445271e+03 -1.01190011e+01  1.47663539e+03 -6.81929037e+00 -4.88579471e+03  2.79490590e+01 -4.87900787e+03 -1.40890549e+01  8.73364212e+03  5.69406449e+00 
 1.31825674e+08  8.71972516e+03 -4.68954759e+00 -6.85163281e+02  2.51014375e+00  1.48444915e+03 -1.05646578e+01  1.47663255e+03 -7.39786288e+00 -4.88578713e+03  2.99590443e+01 -4.87902800e+03 -1.11262421e+01  8.73366563e+03 -6.43668337e-02 
 1.34896288e+08  8.71974154e+03 -1.05466090e+01 -6.85162462e+02  2.66410992e+00  1.48444537e+03 -1.10159142e+01  1.47662939e+03 -7.98035615e+00 -4.88577867e+03  3.19849151e+01 -4.87904598e+03 -8.16930239e+00  8.73368473e+03 -5.82287200e+00 
 1.38038426e+08  8.71975343e+03 -1.64092969e+01 -6.85161578e+02  2.81948818e+00  1.48444135e+03 -1.14730092e+01  1.47662592e+03 -8.56707881e+00 -4.88576928e+03  3.40277454e+01 -4.87906186e+03 -5.21666974e+00  8.73369944e+03 -1.15845003e+01 
 1.41253754e+08  8.71976084e+03 -2.22807158e+01 -6.85160628e+02  2.97636088e+00  1.48443709e+03 -1.19361851e+01  1.47662212e+03 -9.15834172e+00 -4.88575897e+03  3.60886182e+01 -4.87907567e+03 -2.26678043e+00  8.73370981e+03 -1.73523030e+01 
 1.44543977e+08  8.71976379e+03 -2.81639751e+01 -6.85159609e+02  3.13481115e+00  1.48443258e+03 -1.24056873e+01  1.47661799e+03 -9.75445814e+00 -4.88574769e+03  3.81686259e+01 -4.87908744e+03  6.81927947e-01  8.73371584e+03 -2.31293345e+01 
 1.47910839e+08  8.71976229e+03 -3.40621908e+01 -6.85158520e+02  3.29492295e+00  1.48442781e+03 -1.28817645e+01  1.47661353e+03 -1.03557439e+01 -4.88573544e+03  4.02688713e+01 -4.87909720e+03  3.63101726e+00  8.73371757e+03 -2.89186546e+01 
 1.51356125e+08  8.71975633e+03 -3.99784867e+01 -6.85157358e+02  3.45678112e+00  1.48442277e+03 -1.33646690e+01  1.47660871e+03 -1.09625175e+01 -4.88572218e+03  4.23904676e+01 -4.87910496e+03  6.58204969e+00  8.73371498e+03 -3.47233294e+01 
 1.54881662e+08  8.71974590e+03 -4.59159963e+01 -6.85156120e+02  3.62047143e+00  1.48441744e+03 -1.38546565e+01  1.47660353e+03 -1.15751005e+01 -4.88570789e+03  4.45345397e+01 -4.87911075e+03  9.53658851e+00  8.73370807e+03 -4.05464334e+01 
 1.58489319e+08  8.71973099e+03 -5.18778645e+01 -6.85154804e+02  3.78608061e+00  1.48441183e+03 -1.43519866e+01  1.47659799e+03 -1.21938173e+01 -4.88569253e+03  4.67022241e+01 -4.87911457e+03  1.24961990e+01  8.73369683e+03 -4.63910511e+01 
 1.62181010e+08  8.71971154e+03 -5.78672492e+01 -6.85153408e+02  3.95369642e+00  1.48440590e+03 -1.48569228e+01  1.47659206e+03 -1.28189958e+01 -4.88567608e+03  4.88946700e+01 -4.87911643e+03  1.54624490e+01  8.73368124e+03 -5.22602781e+01 
 1.65958691e+08  8.71968754e+03 -6.38873229e+01 -6.85151927e+02  4.12340765e+00  1.48439967e+03 -1.53697325e+01  1.47658573e+03 -1.34509669e+01 -4.88565849e+03  5.11130397e+01 -4.87911634e+03  1.84369103e+01  8.73366126e+03 -5.81572236e+01 
 1.69824365e+08  8.71965892e+03 -6.99412743e+01 -6.85150360e+02  4.29530423e+00  1.48439310e+03 -1.58906873e+01  1.47657900e+03 -1.40900656e+01 -4.88563973e+03  5.33585091e+01 -4.87911430e+03  2.14211587e+01  8.73363685e+03 -6.40850110e+01 
 1.73780083e+08  8.71962562e+03 -7.60323104e+01 -6.85148702e+02  4.46947723e+00  1.48438618e+03 -1.64200632e+01  1.47657185e+03 -1.47366302e+01 -4.88561977e+03  5.56322686e+01 -4.87911030e+03  2.44167755e+01  8.73360795e+03 -7.00467805e+01 
 1.77827941e+08  8.71958758e+03 -8.21636574e+01 -6.85146951e+02  4.64601890e+00  1.48437891e+03 -1.69581405e+01  1.47656425e+03 -1.53910033e+01 -4.88559855e+03  5.79355236e+01 -4.87910433e+03  2.74253480e+01  8.73357451e+03 -7.60456903e+01 
 1.81970086e+08  8.71954471e+03 -8.83385633e+01 -6.85145102e+02  4.82502278e+00  1.48437126e+03 -1.75052041e+01  1.47655620e+03 -1.60535313e+01 -4.88557604e+03  6.02694951e+01 -4.87909638e+03  3.04484705e+01  8.73353646e+03 -8.20849179e+01 
 1.86208714e+08  8.71949693e+03 -9.45602989e+01 -6.85143151e+02  5.00658369e+00  1.48436322e+03 -1.80615437e+01  1.47654769e+03 -1.67245652e+01 -4.88555218e+03  6.26354204e+01 -4.87908644e+03  3.34877449e+01  8.73349371e+03 -8.81676627e+01 
 1.90546072e+08  8.71944412e+03 -1.00832160e+02 -6.85141095e+02  5.19079780e+00  1.48435477e+03 -1.86274539e+01  1.47653868e+03 -1.74044601e+01 -4.88552693e+03  6.50345537e+01 -4.87907448e+03  3.65447819e+01  8.73344617e+03 -9.42971469e+01 
 1.94984460e+08  8.71938618e+03 -1.07157469e+02 -6.85138930e+02  5.37776267e+00  1.48434590e+03 -1.92032344e+01  1.47652916e+03 -1.80935763e+01 -4.88550022e+03  6.74681667e+01 -4.87906048e+03  3.96212013e+01  8.73339375e+03 -1.00476617e+02 
 1.99526231e+08  8.71932299e+03 -1.13539575e+02 -6.85136649e+02  5.56757735e+00  1.48433658e+03 -1.97891899e+01  1.47651912e+03 -1.87922784e+01 -4.88547202e+03  6.99375496e+01 -4.87904440e+03  4.27186337e+01  8.73333633e+03 -1.06709347e+02 
 2.04173794e+08  8.71925441e+03 -1.19981860e+02 -6.85134249e+02  5.76034234e+00  1.48432680e+03 -2.03856307e+01  1.47650853e+03 -1.95009364e+01 -4.88544225e+03  7.24440114e+01 -4.87902622e+03  4.58387204e+01  8.73327378e+03 -1.12998639e+02 
 2.08929613e+08  8.71918029e+03 -1.26487736e+02 -6.85131725e+02  5.95615973e+00  1.48431653e+03 -2.09928725e+01  1.47649736e+03 -2.02199254e+01 -4.88541085e+03  7.49888807e+01 -4.87900590e+03  4.89831151e+01  8.73320599e+03 -1.19347822e+02 
 2.13796209e+08  8.71910049e+03 -1.33060649e+02 -6.85129071e+02  6.15513322e+00  1.48430575e+03 -2.16112366e+01  1.47648560e+03 -2.09496260e+01 -4.88537775e+03  7.75735066e+01 -4.87898339e+03  5.21534841e+01  8.73313279e+03 -1.25760262e+02 
 2.18776162e+08  8.71901482e+03 -1.39704080e+02 -6.85126282e+02  6.35736817e+00  1.48429445e+03 -2.22410504e+01  1.47647322e+03 -2.16904244e+01 -4.88534290e+03  8.01992592e+01 -4.87895864e+03  5.53515078e+01  8.73305405e+03 -1.32239354e+02 
 2.23872114e+08  8.71892311e+03 -1.46421547e+02 -6.85123351e+02  6.56297164e+00  1.48428259e+03 -2.28826471e+01  1.47646019e+03 -2.24427126e+01 -4.88530620e+03  8.28675303e+01 -4.87893160e+03  5.85788809e+01  8.73296958e+03 -1.38788531e+02 
 2.29086765e+08  8.71882516e+03 -1.53216608e+02 -6.85120273e+02  6.77205249e+00  1.48427016e+03 -2.35363662e+01  1.47644648e+03 -2.32068889e+01 -4.88526758e+03  8.55797344e+01 -4.87890222e+03  6.18373141e+01  8.73287922e+03 -1.45411260e+02 
 2.34422882e+08  8.71872077e+03 -1.60092862e+02 -6.85117040e+02  6.98472141e+00  1.48425711e+03 -2.42025536e+01  1.47643208e+03 -2.39833573e+01 -4.88522697e+03  8.83373090e+01 -4.87887042e+03  6.51285341e+01  8.73278277e+03 -1.52111049e+02 
 2.39883292e+08  8.71860972e+03 -1.67053951e+02 -6.85113647e+02  7.20109097e+00  1.48424344e+03 -2.48815618e+01  1.47641694e+03 -2.47725289e+01 -4.88518427e+03  9.11417160e+01 -4.87883616e+03  6.84542854e+01  8.73268002e+03 -1.58891448e+02 
 2.45470892e+08  8.71849176e+03 -1.74103559e+02 -6.85110085e+02  7.42127569e+00  1.48422910e+03 -2.55737498e+01  1.47640103e+03 -2.55748210e+01 -4.88513939e+03  9.39944418e+01 -4.87879934e+03  7.18163306e+01  8.73257076e+03 -1.65756045e+02 
 2.51188643e+08  8.71836665e+03 -1.81245420e+02 -6.85106348e+02  7.64539211e+00  1.48421407e+03 -2.62794839e+01  1.47638432e+03 -2.63906580e+01 -4.88509225e+03  9.68969984e+01 -4.87875990e+03  7.52164515e+01  8.73245475e+03 -1.72708478e+02 
 2.57039578e+08  8.71823412e+03 -1.88483316e+02 -6.85102428e+02  7.87355882e+00  1.48419832e+03 -2.69991372e+01  1.47636678e+03 -2.72204713e+01 -4.88504273e+03  9.98509245e+01 -4.87871775e+03  7.86564502e+01  8.73233175e+03 -1.79752427e+02 
 2.63026799e+08  8.71809389e+03 -1.95821079e+02 -6.85098315e+02  8.10589656e+00  1.48418181e+03 -2.77330902e+01  1.47634836e+03 -2.80646998e+01 -4.88499074e+03  1.02857786e+02 -4.87867280e+03  8.21381498e+01  8.73220150e+03 -1.86891622e+02 
 2.69153480e+08  8.71794566e+03 -2.03262593e+02 -6.85094002e+02  8.34252825e+00  1.48416450e+03 -2.84817310e+01  1.47632903e+03 -2.89237898e+01 -4.88493616e+03  1.05919176e+02 -4.87862495e+03  8.56633957e+01  8.73206373e+03 -1.94129844e+02 
 2.75422870e+08  8.71778913e+03 -2.10811797e+02 -6.85089479e+02  8.58357909e+00  1.48414637e+03 -2.92454553e+01  1.47630875e+03 -2.97981954e+01 -4.88487888e+03  1.09036717e+02 -4.87857411e+03  8.92340562e+01  8.73191813e+03 -2.01470924e+02 
 2.81838293e+08  8.71762395e+03 -2.18472688e+02 -6.85084736e+02  8.82917657e+00  1.48412737e+03 -3.00246668e+01  1.47628748e+03 -3.06883789e+01 -4.88481878e+03  1.12212062e+02 -4.87852016e+03  9.28520236e+01  8.73176440e+03 -2.08918748e+02 
 2.88403150e+08  8.71744978e+03 -2.26249320e+02 -6.85079764e+02  9.07945060e+00  1.48410746e+03 -3.08197773e+01  1.47626516e+03 -3.15948107e+01 -4.88475572e+03  1.15446894e+02 -4.87846299e+03  9.65192154e+01  8.73160222e+03 -2.16477260e+02 
 2.95120923e+08  8.71726624e+03 -2.34145809e+02 -6.85074552e+02  9.33453354e+00  1.48408660e+03 -3.16312069e+01  1.47624176e+03 -3.25179697e+01 -4.88468958e+03  1.18742927e+02 -4.87840248e+03  1.00237575e+02  8.73143123e+03 -2.24150461e+02 
 3.01995172e+08  8.71707295e+03 -2.42166335e+02 -6.85069090e+02  9.59456025e+00  1.48406475e+03 -3.24593841e+01  1.47621721e+03 -3.34583435e+01 -4.88462021e+03  1.22101908e+02 -4.87833851e+03  1.04009073e+02  8.73125108e+03 -2.31942411e+02 
 3.09029543e+08  8.71686950e+03 -2.50315140e+02 -6.85063364e+02  9.85966822e+00  1.48404186e+03 -3.33047465e+01  1.47619148e+03 -3.44164290e+01 -4.88454747e+03  1.25525618e+02 -4.87827093e+03  1.07835709e+02  8.73106139e+03 -2.39857235e+02 
 3.16227766e+08  8.71665546e+03 -2.58596537e+02 -6.85057364e+02  1.01299976e+01  1.48401787e+03 -3.41677405e+01  1.47616451e+03 -3.53927319e+01 -4.88447120e+03  1.29015869e+02 -4.87819960e+03  1.11719509e+02  8.73086175e+03 -2.47899120e+02 
 3.23593657e+08  8.71643037e+03 -2.67014906e+02 -6.85051077e+02  1.04056912e+01  1.48399275e+03 -3.50488217e+01  1.47613623e+03 -3.63877679e+01 -4.88439125e+03  1.32574513e+02 -4.87812437e+03  1.15662533e+02  8.73065174e+03 -2.56072323e+02 
 3.31131121e+08  8.71619375e+03 -2.75574701e+02 -6.85044489e+02  1.06868948e+01  1.48396643e+03 -3.59484552e+01  1.47610659e+03 -3.74020621e+01 -4.88430743e+03  1.36203435e+02 -4.87804508e+03  1.19666870e+02  8.73043092e+03 -2.64381167e+02 
 3.38844156e+08  8.71594510e+03 -2.84280449e+02 -6.85037586e+02  1.09737570e+01  1.48393887e+03 -3.68671158e+01  1.47607553e+03 -3.84361498e+01 -4.88421958e+03  1.39904558e+02 -4.87796156e+03  1.23734641e+02  8.73019880e+03 -2.72830048e+02 
 3.46736850e+08  8.71568389e+03 -2.93136754e+02 -6.85030353e+02  1.12664292e+01  1.48391000e+03 -3.78052881e+01  1.47604297e+03 -3.94905766e+01 -4.88412750e+03  1.43679843e+02 -4.87787364e+03  1.27868003e+02  8.72995491e+03 -2.81423435e+02 
 3.54813389e+08  8.71540958e+03 -3.02148300e+02 -6.85022776e+02  1.15650661e+01  1.48387976e+03 -3.87634670e+01  1.47600886e+03 -4.05658987e+01 -4.88403101e+03  1.47531291e+02 -4.87778113e+03  1.32069146e+02  8.72969872e+03 -2.90165874e+02 
 3.63078055e+08  8.71512157e+03 -3.11319849e+02 -6.85014839e+02  1.18698253e+01  1.48384808e+03 -3.97421579e+01  1.47597312e+03 -4.16626831e+01 -4.88392989e+03  1.51460943e+02 -4.87768383e+03  1.36340295e+02  8.72942970e+03 -2.99061987e+02 
 3.71535229e+08  8.71481926e+03 -3.20656252e+02 -6.85006523e+02  1.21808679e+01  1.48381491e+03 -4.07418768e+01  1.47593567e+03 -4.27815082e+01 -4.88382393e+03  1.55470880e+02 -4.87758153e+03  1.40683714e+02  8.72914726e+03 -3.08116479e+02 
 3.80189396e+08  8.71450201e+03 -3.30162442e+02 -6.84997813e+02  1.24983578e+01  1.48378016e+03 -4.17631505e+01  1.47589643e+03 -4.39229634e+01 -4.88371290e+03  1.59563227e+02 -4.87747402e+03  1.45101704e+02  8.72885081e+03 -3.17334136e+02 
 3.89045145e+08  8.71416913e+03 -3.39843444e+02 -6.84988689e+02  1.28224628e+01  1.48374378e+03 -4.28065172e+01  1.47585533e+03 -4.50876503e+01 -4.88359658e+03  1.63740153e+02 -4.87736107e+03  1.49596606e+02  8.72853972e+03 -3.26719831e+02 
 3.98107171e+08  8.71381993e+03 -3.49704371e+02 -6.84979132e+02  1.31533538e+01  1.48370567e+03 -4.38725265e+01  1.47581227e+03 -4.62761824e+01 -4.88347471e+03  1.68003870e+02 -4.87724244e+03  1.54170801e+02  8.72821334e+03 -3.36278525e+02 
 4.07380278e+08  8.71345366e+03 -3.59750435e+02 -6.84969122e+02  1.34912053e+01  1.48366576e+03 -4.49617398e+01  1.47576716e+03 -4.74891853e+01 -4.88334704e+03  1.72356638e+02 -4.87711788e+03  1.58826713e+02  8.72787096e+03 -3.46015269e+02 
 4.16869383e+08  8.71306955e+03 -3.69986940e+02 -6.84958637e+02  1.38361955e+01  1.48362397e+03 -4.60747304e+01  1.47571991e+03 -4.87272977e+01 -4.88321329e+03  1.76800761e+02 -4.87698712e+03  1.63566808e+02  8.72751186e+03 -3.55935207e+02 
 4.26579519e+08  8.71266678e+03 -3.80419292e+02 -6.84947656e+02  1.41885063e+01  1.48358020e+03 -4.72120841e+01  1.47567041e+03 -4.99911710e+01 -4.88307318e+03  1.81338595e+02 -4.87684988e+03  1.68393598e+02  8.72713528e+03 -3.66043580e+02 
 4.36515832e+08  8.71224450e+03 -3.91053000e+02 -6.84936155e+02  1.45483234e+01  1.48353436e+03 -4.83743990e+01  1.47561857e+03 -5.12814698e+01 -4.88292641e+03  1.85972542e+02 -4.87670588e+03  1.73309639e+02  8.72674043e+03 -3.76345727e+02 
 4.46683592e+08  8.71180180e+03 -4.01893676e+02 -6.84924110e+02  1.49158363e+01  1.48348636e+03 -4.95622865e+01  1.47556427e+03 -5.25988727e+01 -4.88277267e+03  1.90705059e+02 -4.87655481e+03  1.78317535e+02  8.72632645e+03 -3.86847087e+02 
 4.57088190e+08  8.71133776e+03 -4.12947041e+02 -6.84911495e+02  1.52912387e+01  1.48343609e+03 -5.07763708e+01  1.47550739e+03 -5.39440720e+01 -4.88261163e+03  1.95538650e+02 -4.87639634e+03  1.83419939e+02  8.72589247e+03 -3.97553205e+02 
 4.67735141e+08  8.71085138e+03 -4.24218927e+02 -6.84898284e+02  1.56747282e+01  1.48338345e+03 -5.20172899e+01  1.47544783e+03 -5.53177743e+01 -4.88244295e+03  2.00475876e+02 -4.87623014e+03  1.88619554e+02  8.72543758e+03 -4.08469732e+02 
 4.78630092e+08  8.71034163e+03 -4.35715280e+02 -6.84884448e+02  1.60665067e+01  1.48332833e+03 -5.32856955e+01  1.47538544e+03 -5.67207008e+01 -4.88226627e+03  2.05519352e+02 -4.87605586e+03  1.93919132e+02  8.72496080e+03 -4.19602428e+02 
 4.89778819e+08  8.70980743e+03 -4.47442162e+02 -6.84869959e+02  1.64667803e+01  1.48327061e+03 -5.45822534e+01  1.47532010e+03 -5.81535880e+01 -4.88208123e+03  2.10671749e+02 -4.87587312e+03  1.99321482e+02  8.72446112e+03 -4.30957167e+02 
 5.01187234e+08  8.70924765e+03 -4.59405756e+02 -6.84854785e+02  1.68757596e+01  1.48321016e+03 -5.59076438e+01  1.47525167e+03 -5.96171873e+01 -4.88188741e+03  2.15935795e+02 -4.87568154e+03  2.04829463e+02  8.72393748e+03 -4.42539939e+02 
 5.12861384e+08  8.70866109e+03 -4.71612366e+02 -6.84838895e+02  1.72936597e+01  1.48314686e+03 -5.72625619e+01  1.47518001e+03 -6.11122662e+01 -4.88168441e+03  2.21314278e+02 -4.87548072e+03  2.10445993e+02  8.72338878e+03 -4.54356850e+02 
 5.24807460e+08  8.70804652e+03 -4.84068424e+02 -6.84822255e+02  1.77207001e+01  1.48308058e+03 -5.86477177e+01  1.47510496e+03 -6.26396080e+01 -4.88147181e+03  2.26810044e+02 -4.87527021e+03  2.16174044e+02  8.72281383e+03 -4.66414130e+02 
 5.37031796e+08  8.70740262e+03 -4.96780491e+02 -6.84804829e+02  1.81571053e+01  1.48301118e+03 -6.00638368e+01  1.47502637e+03 -6.42000125e+01 -4.88124914e+03  2.32426004e+02 -4.87504958e+03  2.22016651e+02  8.72221144e+03 -4.78718134e+02 
 5.49540874e+08  8.70672803e+03 -5.09755260e+02 -6.84786581e+02  1.86031044e+01  1.48293850e+03 -6.15116607e+01  1.47494407e+03 -6.57942965e+01 -4.88101594e+03  2.38165131e+02 -4.87481836e+03  2.27976906e+02  8.72158030e+03 -4.91275344e+02 
 5.62341325e+08  8.70602132e+03 -5.22999560e+02 -6.84767472e+02  1.90589315e+01  1.48286240e+03 -6.29919469e+01  1.47485788e+03 -6.74232937e+01 -4.88077170e+03  2.44030463e+02 -4.87457605e+03  2.34057965e+02  8.72091909e+03 -5.04092373e+02 
 5.75439937e+08  8.70528098e+03 -5.36520361e+02 -6.84747462e+02  1.95248257e+01  1.48278271e+03 -6.45054692e+01  1.47476762e+03 -6.90878557e+01 -4.88051591e+03  2.50025104e+02 -4.87432214e+03  2.40263046e+02  8.72022640e+03 -5.17175971e+02 
 5.88843655e+08  8.70450545e+03 -5.50324773e+02 -6.84726509e+02  2.00010314e+01  1.48269927e+03 -6.60530187e+01  1.47467311e+03 -7.07888518e+01 -4.88024803e+03  2.56152227e+02 -4.87405608e+03  2.46595433e+02  8.71950076e+03 -5.30533022e+02 
 6.02559586e+08  8.70369307e+03 -5.64420054e+02 -6.84704568e+02  2.04877981e+01  1.48261190e+03 -6.76354034e+01  1.47457413e+03 -7.25271698e+01 -4.87996748e+03  2.62415074e+02 -4.87377732e+03  2.53058479e+02  8.71874062e+03 -5.44170556e+02 
 6.16595002e+08  8.70284212e+03 -5.78813612e+02 -6.84681592e+02  2.09853808e+01  1.48252041e+03 -6.92534488e+01  1.47447049e+03 -7.43037164e+01 -4.87967366e+03  2.68816960e+02 -4.87348526e+03  2.59655603e+02  8.71794437e+03 -5.58095743e+02 
 6.30957344e+08  8.70195079e+03 -5.93513007e+02 -6.84657534e+02  2.14940399e+01  1.48242461e+03 -7.09079986e+01  1.47436196e+03 -7.61194173e+01 -4.87936596e+03  2.75361272e+02 -4.87317928e+03  2.66390296e+02  8.71711033e+03 -5.72315905e+02 
 6.45654229e+08  8.70101720e+03 -6.08525958e+02 -6.84632341e+02  2.20140416e+01  1.48232430e+03 -7.25999148e+01  1.47424832e+03 -7.79752179e+01 -4.87904371e+03  2.82051473e+02 -4.87285872e+03  2.73266121e+02  8.71623671e+03 -5.86838515e+02 
 6.60693448e+08  8.70003935e+03 -6.23860342e+02 -6.84605962e+02  2.25456577e+01  1.48221927e+03 -7.43300779e+01  1.47412932e+03 -7.98720836e+01 -4.87870624e+03  2.88891101e+02 -4.87252291e+03  2.80286717e+02  8.71532166e+03 -6.01671199e+02 
 6.76082975e+08  8.69901516e+03 -6.39524204e+02 -6.84578340e+02  2.30891659e+01  1.48210929e+03 -7.60993877e+01  1.47400471e+03 -8.18110002e+01 -4.87835281e+03  2.95883774e+02 -4.87217113e+03  2.87455796e+02  8.71436324e+03 -6.16821747e+02 
