 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.00000000e+06 -8.97525197e+01  5.95462808e+03 -5.91104982e+02 -2.35790043e+02  1.33923465e+03  5.29732311e+02  9.67332989e+02  9.13338619e+02 -3.64902564e+03 -3.39224413e+03  5.02913831e+01 -3.33185340e+03 -8.99201045e+01  5.96415395e+03 
 5.88843655e+08  1.01919136e+04 -6.44639952e+02 -6.84726533e+02  2.00008899e+01  1.54693418e+03 -6.89172900e+01  1.53856058e+03 -7.38570419e+01 -5.71417653e+03  3.00078084e+02 -5.70692681e+03  2.88888030e+02  1.02094719e+04 -6.21466663e+02 
 6.02559586e+08  1.01909616e+04 -6.61150226e+02 -6.84704591e+02  2.04876534e+01  1.54684302e+03 -7.05682901e+01  1.53845732e+03 -7.56707020e+01 -5.71384765e+03  3.07414716e+02 -5.70660003e+03  2.96459065e+02  1.02085811e+04 -6.37440982e+02 
 6.16595002e+08  1.01899643e+04 -6.78009894e+02 -6.84681616e+02  2.09852327e+01  1.54674757e+03 -7.22564974e+01  1.53834919e+03 -7.75242475e+01 -5.71350323e+03  3.14914229e+02 -5.70625767e+03  3.04187173e+02  1.02076479e+04 -6.53752258e+02 
 6.30957344e+08  1.01889198e+04 -6.95227812e+02 -6.84657558e+02  2.14938883e+01  1.54664762e+03 -7.39827920e+01  1.53823596e+03 -7.94186444e+01 -5.71314253e+03  3.22580591e+02 -5.70589898e+03  3.12076444e+02  1.02066705e+04 -6.70409065e+02 
 6.45654229e+08  1.01878257e+04 -7.12813020e+02 -6.84632366e+02  2.20138865e+01  1.54654296e+03 -7.57480733e+01  1.53811740e+03 -8.13548790e+01 -5.71276478e+03  3.30417857e+02 -5.70552321e+03  3.20131050e+02  1.02056466e+04 -6.87420156e+02 
 6.60693448e+08  1.01866797e+04 -7.30774747e+02 -6.84605987e+02  2.25454990e+01  1.54643337e+03 -7.75532600e+01  1.53799324e+03 -8.33339587e+01 -5.71236918e+03  3.38430175e+02 -5.70512955e+03  3.28355254e+02  1.02045742e+04 -7.04794467e+02 
 6.76082975e+08  1.01854794e+04 -7.49122414e+02 -6.84578366e+02  2.30890036e+01  1.54631863e+03 -7.93992910e+01  1.53786324e+03 -8.53569119e+01 -5.71195488e+03  3.46621781e+02 -5.70471717e+03  3.36753406e+02  1.02034510e+04 -7.22541119e+02 
 6.91830971e+08  1.01842223e+04 -7.67865639e+02 -6.84549443e+02  2.36446840e+01  1.54619848e+03 -8.12871254e+01  1.53772711e+03 -8.74247892e+01 -5.71152101e+03  3.54997008e+02 -5.70428520e+03  3.45329947e+02  1.02022746e+04 -7.40669425e+02 
 7.07945784e+08  1.01829057e+04 -7.87014243e+02 -6.84519158e+02  2.42128301e+01  1.54607267e+03 -8.32177430e+01  1.53758457e+03 -8.95386629e+01 -5.71106663e+03  3.63560286e+02 -5.70383270e+03  3.54089414e+02  1.02010424e+04 -7.59188892e+02 
 7.24435960e+08  1.01815268e+04 -8.06578254e+02 -6.84487447e+02  2.47937382e+01  1.54594095e+03 -8.51921449e+01  1.53743531e+03 -9.16996286e+01 -5.71059078e+03  3.72316140e+02 -5.70335871e+03  3.63036437e+02  1.01997519e+04 -7.78109229e+02 
 7.41310241e+08  1.01800826e+04 -8.26567908e+02 -6.84454243e+02  2.53877107e+01  1.54580302e+03 -8.72113537e+01  1.53727903e+03 -9.39088045e+01 -5.71009245e+03  3.81269202e+02 -5.70286223e+03  3.72175748e+02  1.01984003e+04 -7.97440348e+02 
 7.58577575e+08  1.01785700e+04 -8.46993660e+02 -6.84419476e+02  2.59950569e+01  1.54565861e+03 -8.92764142e+01  1.53711539e+03 -9.61673328e+01 -5.70957057e+03  3.90424202e+02 -5.70234220e+03  3.81512177e+02  1.01969848e+04 -8.17192369e+02 
 7.76247117e+08  1.01769860e+04 -8.67866185e+02 -6.84383072e+02  2.66160924e+01  1.54550739e+03 -9.13883935e+01  1.53694404e+03 -9.84763796e+01 -5.70902403e+03  3.99785979e+02 -5.70179750e+03  3.91050659e+02  1.01955023e+04 -8.37375630e+02 
 7.94328235e+08  1.01753270e+04 -8.89196384e+02 -6.84344955e+02  2.72511398e+01  1.54534907e+03 -9.35483815e+01  1.53676463e+03 -1.00837136e+02 -5.70845166e+03  4.09359481e+02 -5.70122698e+03  4.00796235e+02  1.01939497e+04 -8.58000684e+02 
 8.12830516e+08  1.01735897e+04 -9.10995388e+02 -6.84305044e+02  2.79005289e+01  1.54518330e+03 -9.57574919e+01  1.53657678e+03 -1.03250816e+02 -5.70785225e+03  4.19149764e+02 -5.70062941e+03  4.10754053e+02  1.01923236e+04 -8.79078308e+02 
 8.31763771e+08  1.01717702e+04 -9.33274563e+02 -6.84263254e+02  2.85645961e+01  1.54500972e+03 -9.80168615e+01  1.53638008e+03 -1.05718663e+02 -5.70722451e+03  4.29162002e+02 -5.70000353e+03  4.20929375e+02  1.01906207e+04 -9.00619510e+02 
 8.51138038e+08  1.01698647e+04 -9.56045518e+02 -6.84219499e+02  2.92436854e+01  1.54482799e+03 -1.00327652e+02  1.53617413e+03 -1.08241943e+02 -5.70656711e+03  4.39401480e+02 -5.69934800e+03  4.31327575e+02  1.01888373e+04 -9.22635530e+02 
 8.70963590e+08  1.01678691e+04 -9.79320107e+02 -6.84173685e+02  2.99381480e+01  1.54463771e+03 -1.02691049e+02  1.53595849e+03 -1.10821950e+02 -5.70587864e+03  4.49873607e+02 -5.69866141e+03  4.41954143e+02  1.01869696e+04 -9.45137846e+02 
 8.91250938e+08  1.01657793e+04 -1.00311043e+03 -6.84125716e+02  3.06483427e+01  1.54443848e+03 -1.05108264e+02  1.53573271e+03 -1.13460005e+02 -5.70515763e+03  4.60583909e+02 -5.69794231e+03  4.52814689e+02  1.01850136e+04 -9.68138180e+02 
 9.12010839e+08  1.01635907e+04 -1.02742886e+03 -6.84075491e+02  3.13746361e+01  1.54422989e+03 -1.07580534e+02  1.53549632e+03 -1.16157454e+02 -5.70440254e+03  4.71538041e+02 -5.69718915e+03  4.63914947e+02  1.01829652e+04 -9.91648505e+02 
 9.33254301e+08  1.01612987e+04 -1.05228801e+03 -6.84022904e+02  3.21174023e+01  1.54401149e+03 -1.10109121e+02  1.53524880e+03 -1.18915675e+02 -5.70361175e+03  4.82741782e+02 -5.69640032e+03  4.75260775e+02  1.01808199e+04 -1.01568105e+03 
 9.54992586e+08  1.01588984e+04 -1.07770078e+03 -6.83967844e+02  3.28770236e+01  1.54378282e+03 -1.12695314e+02  1.53498965e+03 -1.21736071e+02 -5.70278358e+03  4.94201044e+02 -5.69557414e+03  4.86858157e+02  1.01785734e+04 -1.04024829e+03 
 9.77237221e+08  1.01563848e+04 -1.10368032e+03 -6.83910196e+02  3.36538903e+01  1.54354341e+03 -1.15340430e+02  1.53471832e+03 -1.24620075e+02 -5.70191626e+03  5.05921868e+02 -5.69470885e+03  4.98713211e+02  1.01762206e+04 -1.06536298e+03 
 1.00000000e+09  1.01537524e+04 -1.13024007e+03 -6.83849838e+02  3.44484012e+01  1.54329275e+03 -1.18045811e+02  1.53443423e+03 -1.27569150e+02 -5.70100792e+03  5.17910436e+02 -5.69380258e+03  5.10832189e+02  1.01737567e+04 -1.09103815e+03 
 1.02329299e+09  1.01509957e+04 -1.15739377e+03 -6.83786644e+02  3.52609631e+01  1.54303031e+03 -1.20812828e+02  1.53413679e+03 -1.30584787e+02 -5.70005663e+03  5.30173067e+02 -5.69285341e+03  5.23221478e+02  1.01711764e+04 -1.11728708e+03 
 1.04712855e+09  1.01481087e+04 -1.18515542e+03 -6.83720479e+02  3.60919916e+01  1.54275554e+03 -1.23642882e+02  1.53382538e+03 -1.33668509e+02 -5.69906035e+03  5.42716222e+02 -5.69185929e+03  5.35887609e+02  1.01684742e+04 -1.14412336e+03 
 1.07151931e+09  1.01450854e+04 -1.21353934e+03 -6.83651206e+02  3.69419112e+01  1.54246787e+03 -1.26537398e+02  1.53349934e+03 -1.36821869e+02 -5.69801694e+03  5.55546509e+02 -5.69081810e+03  5.48837253e+02  1.01656444e+04 -1.17156085e+03 
 1.09647820e+09  1.01419193e+04 -1.24256013e+03 -6.83578679e+02  3.78111548e+01  1.54216669e+03 -1.29497835e+02  1.53315799e+03 -1.40046450e+02 -5.69692416e+03  5.68670684e+02 -5.68972761e+03  5.62077231e+02  1.01626808e+04 -1.19961370e+03 
 1.12201845e+09  1.01386036e+04 -1.27223270e+03 -6.83502745e+02  3.87001647e+01  1.54185138e+03 -1.32525679e+02  1.53280061e+03 -1.43343867e+02 -5.69577968e+03  5.82095657e+02 -5.68858547e+03  5.75614514e+02  1.01595772e+04 -1.22829638e+03 
 1.14815362e+09  1.01351313e+04 -1.30257227e+03 -6.83423245e+02  3.96093920e+01  1.54152126e+03 -1.35622445e+02  1.53242645e+03 -1.46715769e+02 -5.69458104e+03  5.95828492e+02 -5.68738924e+03  5.89456224e+02  1.01563270e+04 -1.25762364e+03 
 1.17489755e+09  1.01314950e+04 -1.33359440e+03 -6.83340012e+02  4.05392975e+01  1.54117565e+03 -1.38789680e+02  1.53203472e+03 -1.50163835e+02 -5.69332566e+03  6.09876412e+02 -5.68613636e+03  6.03609645e+02  1.01529233e+04 -1.28761054e+03 
 1.20226443e+09  1.01276869e+04 -1.36531495e+03 -6.83252872e+02  4.14903511e+01  1.54081382e+03 -1.42028959e+02  1.53162462e+03 -1.53689776e+02 -5.69201085e+03  6.24246804e+02 -5.68482412e+03  6.18082218e+02  1.01493587e+04 -1.31827246e+03 
 1.23026877e+09  1.01236988e+04 -1.39775009e+03 -6.83161642e+02  4.24630323e+01  1.54043501e+03 -1.45341892e+02  1.53119527e+03 -1.57295339e+02 -5.69063379e+03  6.38947219e+02 -5.68344971e+03  6.32881550e+02  1.01456256e+04 -1.34962512e+03 
 1.25892541e+09  1.01195224e+04 -1.43091637e+03 -6.83066131e+02  4.34578306e+01  1.54003845e+03 -1.48730117e+02  1.53074577e+03 -1.60982302e+02 -5.68919151e+03  6.53985382e+02 -5.68201018e+03  6.48015416e+02  1.01417162e+04 -1.38168453e+03 
 1.28824955e+09  1.01151486e+04 -1.46483064e+03 -6.82966139e+02  4.44752451e+01  1.53962328e+03 -1.52195305e+02  1.53027520e+03 -1.64752478e+02 -5.68768091e+03  6.69369186e+02 -5.68050242e+03  6.63491764e+02  1.01376220e+04 -1.41446706e+03 
 1.31825674e+09  1.01105682e+04 -1.49951011e+03 -6.82861457e+02  4.55157849e+01  1.53918866e+03 -1.55739157e+02  1.52978256e+03 -1.68607713e+02 -5.68609873e+03  6.85106705e+02 -5.67892320e+03  6.79318715e+02  1.01333343e+04 -1.44798939e+03 
 1.34896288e+09  1.01057714e+04 -1.53497234e+03 -6.82751866e+02  4.65799692e+01  1.53873366e+03 -1.59363408e+02  1.52926683e+03 -1.72549889e+02 -5.68444158e+03  7.01206194e+02 -5.67726910e+03  6.95504571e+02  1.01288440e+04 -1.48226857e+03 
 1.38038426e+09  1.01007478e+04 -1.57123524e+03 -6.82637137e+02  4.76683276e+01  1.53825735e+03 -1.63069825e+02  1.52872694e+03 -1.76580919e+02 -5.68270587e+03  7.17676091e+02 -5.67553657e+03  7.12057817e+02  1.01241413e+04 -1.51732198e+03 
 1.41253754e+09  1.00954868e+04 -1.60831707e+03 -6.82517031e+02  4.87814000e+01  1.53775872e+03 -1.66860208e+02  1.52816174e+03 -1.80702755e+02 -5.68088787e+03  7.34525023e+02 -5.67372186e+03  7.28987126e+02  1.01192164e+04 -1.55316736e+03 
 1.44543977e+09  1.00899771e+04 -1.64623648e+03 -6.82391297e+02  4.99197365e+01  1.53723675e+03 -1.70736389e+02  1.52757008e+03 -1.84917382e+02 -5.67898364e+03  7.51761812e+02 -5.67182106e+03  7.46301361e+02  1.01140587e+04 -1.58982281e+03 
 1.47910839e+09  1.00842070e+04 -1.68501246e+03 -6.82259673e+02  5.10838981e+01  1.53669034e+03 -1.74700233e+02  1.52695071e+03 -1.89226818e+02 -5.67698908e+03  7.69395475e+02 -5.66983006e+03  7.64009581e+02  1.01086570e+04 -1.62730677e+03 
 1.51356125e+09  1.00781641e+04 -1.72466438e+03 -6.82121884e+02  5.22744564e+01  1.53611836e+03 -1.78753638e+02  1.52630235e+03 -1.93633120e+02 -5.67489986e+03  7.87435229e+02 -5.66774455e+03  7.82121043e+02  1.01029999e+04 -1.66563807e+03 
 1.54881662e+09  1.00718354e+04 -1.76521202e+03 -6.81977645e+02  5.34919936e+01  1.53551962e+03 -1.82898536e+02  1.52562365e+03 -1.98138378e+02 -5.67271147e+03  8.05890497e+02 -5.66556002e+03  8.00645209e+02  1.00970752e+04 -1.70483592e+03 
 1.58489319e+09  1.00652075e+04 -1.80667549e+03 -6.81826655e+02  5.47371030e+01  1.53489288e+03 -1.87136891e+02  1.52491320e+03 -2.02744716e+02 -5.67041916e+03  8.24770910e+02 -5.66327174e+03  8.19591748e+02  1.00908703e+04 -1.74491988e+03 
 1.62181010e+09  1.00582661e+04 -1.84907531e+03 -6.81668600e+02  5.60103886e+01  1.53423685e+03 -1.91470700e+02  1.52416953e+03 -2.07454294e+02 -5.66801797e+03  8.44086315e+02 -5.66087474e+03  8.38970541e+02  1.00843719e+04 -1.78590990e+03 
 1.65958691e+09  1.00509963e+04 -1.89243241e+03 -6.81503153e+02  5.73124654e+01  1.53355015e+03 -1.95901995e+02  1.52339111e+03 -2.12269308e+02 -5.66550268e+03  8.63846773e+02 -5.65836382e+03  8.58791683e+02  1.00775659e+04 -1.82782633e+03 
 1.69824365e+09  1.00433827e+04 -1.93676807e+03 -6.81329971e+02  5.86439596e+01  1.53283138e+03 -2.00432838e+02  1.52257631e+03 -2.17191988e+02 -5.66286782e+03  8.84062568e+02 -5.65573352e+03  8.79065491e+02  1.00704378e+04 -1.87068989e+03 
 1.73780083e+09  1.00354087e+04 -1.98210398e+03 -6.81148695e+02  6.00055082e+01  1.53207905e+03 -2.05065325e+02  1.52172345e+03 -2.22224596e+02 -5.66010767e+03  9.04744208e+02 -5.65297812e+03  8.99802507e+02  1.00629724e+04 -1.91452169e+03 
 1.77827941e+09  1.00270574e+04 -2.02846225e+03 -6.80958950e+02  6.13977596e+01  1.53129160e+03 -2.09801585e+02  1.52083078e+03 -2.27369430e+02 -5.65721621e+03  9.25902434e+02 -5.65009163e+03  9.21013499e+02  1.00551535e+04 -1.95934325e+03 
 1.81970086e+09  1.00183109e+04 -2.07586535e+03 -6.80760344e+02  6.28213730e+01  1.53046742e+03 -2.14643778e+02  1.51989645e+03 -2.32628822e+02 -5.65418713e+03  9.47548219e+02 -5.64706774e+03  9.42709470e+02  1.00469644e+04 -2.00517647e+03 
 1.86208714e+09  1.00091502e+04 -2.12433617e+03 -6.80552468e+02  6.42770188e+01  1.52960481e+03 -2.19594096e+02  1.51891855e+03 -2.38005136e+02 -5.65101383e+03  9.69692775e+02 -5.64389985e+03  9.64901660e+02  1.00383875e+04 -2.05204366e+03 
 1.90546072e+09  9.99955580e+03 -2.17389799e+03 -6.80334893e+02  6.57653784e+01  1.52870200e+03 -2.24654761e+02  1.51789505e+03 -2.43500766e+02 -5.64768937e+03  9.92347557e+02 -5.64058105e+03  9.87601549e+02  1.00294043e+04 -2.09996751e+03 
 1.94984460e+09  9.98950701e+03 -2.22457450e+03 -6.80107171e+02  6.72871443e+01  1.52775714e+03 -2.29828025e+02  1.51682387e+03 -2.49118141e+02 -5.64420647e+03  1.01552426e+03 -5.63710406e+03  1.01082086e+03  1.00199954e+04 -2.14897113e+03 
 1.99526231e+09  9.97898221e+03 -2.27638978e+03 -6.79868835e+02  6.88430197e+01  1.52676829e+03 -2.35116172e+02  1.51570279e+03 -2.54859719e+02 -5.64055749e+03  1.03923485e+03 -5.63346126e+03  1.03457158e+03  1.00101407e+04 -2.19907803e+03 
 2.04173794e+09  9.96795875e+03 -2.32936829e+03 -6.79619395e+02  7.04337189e+01  1.52573343e+03 -2.40521513e+02  1.51452955e+03 -2.60727985e+02 -5.63673443e+03  1.06349152e+03 -5.62964466e+03  1.05886592e+03  9.99981889e+03 -2.25031210e+03 
 2.08929613e+09  9.95641290e+03 -2.38353490e+03 -6.79358341e+02  7.20599666e+01  1.52465045e+03 -2.46046385e+02  1.51330172e+03 -2.66725455e+02 -5.63272888e+03  1.08830674e+03 -5.62564587e+03  1.08371639e+03  9.98900766e+03 -2.30269764e+03 
 2.13796209e+09  9.94431976e+03 -2.43891488e+03 -6.79085139e+02  7.37224983e+01  1.52351714e+03 -2.51693154e+02  1.51201682e+03 -2.72854672e+02 -5.62853203e+03  1.11369325e+03 -5.62145607e+03  1.10913571e+03  9.97768371e+03 -2.35625934e+03 
 2.18776162e+09  9.93165326e+03 -2.49553384e+03 -6.78799231e+02  7.54220598e+01  1.52233121e+03 -2.57464210e+02  1.51067222e+03 -2.79118201e+02 -5.62413461e+03  1.13966402e+03 -5.61706605e+03  1.13513692e+03  9.96582259e+03 -2.41102229e+03 
 2.23872114e+09  9.91838605e+03 -2.55341781e+03 -6.78500034e+02  7.71594068e+01  1.52109025e+03 -2.63361967e+02  1.50926520e+03 -2.85518633e+02 -5.61952692e+03  1.16623234e+03 -5.61246608e+03  1.16173329e+03  9.95339864e+03 -2.46701195e+03 
 2.29086765e+09  9.90448950e+03 -2.61259316e+03 -6.78186940e+02  7.89353053e+01  1.51979173e+03 -2.69388862e+02  1.50779290e+03 -2.92058580e+02 -5.61469875e+03  1.19341173e+03 -5.60764600e+03  1.18893837e+03  9.94038501e+03 -2.52425418e+03 
 2.34422882e+09  9.88993356e+03 -2.67308662e+03 -6.77859313e+02  8.07505305e+01  1.51843305e+03 -2.75547350e+02  1.50625235e+03 -2.98740675e+02 -5.60963940e+03  1.22121601e+03 -5.60259511e+03  1.21676600e+03  9.92675352e+03 -2.58277518e+03 
 2.39883292e+09  9.87468675e+03 -2.73492529e+03 -6.77516491e+02  8.26058672e+01  1.51701147e+03 -2.81839906e+02  1.50464044e+03 -3.05567564e+02 -5.60433764e+03  1.24965927e+03 -5.59730221e+03  1.24523029e+03  9.91247463e+03 -2.64260155e+03 
 2.45470892e+09  9.85871607e+03 -2.79813657e+03 -6.77157779e+02  8.45021088e+01  1.51552412e+03 -2.88269022e+02  1.50295392e+03 -3.12541912e+02 -5.59878166e+03  1.27875589e+03 -5.59175550e+03  1.27434561e+03  9.89751738e+03 -2.70376022e+03 
 2.51188643e+09  9.84198692e+03 -2.86274820e+03 -6.76782455e+02  8.64400574e+01  1.51396802e+03 -2.94837202e+02  1.50118941e+03 -3.19666393e+02 -5.59295908e+03  1.30852054e+03 -5.58594262e+03  1.30412666e+03  9.88184931e+03 -2.76627846e+03 
 2.57039578e+09  9.82446305e+03 -2.92878820e+03 -6.76389764e+02  8.84205230e+01  1.51234007e+03 -3.01546961e+02  1.49934338e+03 -3.26943691e+02 -5.58685688e+03  1.33896815e+03 -5.57985058e+03  1.33458837e+03  9.86543637e+03 -2.83018387e+03 
 2.63026799e+09  9.80610641e+03 -2.99628490e+03 -6.75978917e+02  9.04443230e+01  1.51063701e+03 -3.08400824e+02  1.49741212e+03 -3.34376494e+02 -5.58046140e+03  1.37011397e+03 -5.57346573e+03  1.36574601e+03  9.84824289e+03 -2.89550436e+03 
 2.69153480e+09  9.78687715e+03 -3.06526686e+03 -6.75549092e+02  9.25122818e+01  1.50885547e+03 -3.15401320e+02  1.49539181e+03 -3.41967493e+02 -5.57375827e+03  1.40197350e+03 -5.56677374e+03  1.39761509e+03  9.83023144e+03 -2.96226812e+03 
 2.75422870e+09  9.76673348e+03 -3.13576288e+03 -6.75099433e+02  9.46252299e+01  1.50699191e+03 -3.22550978e+02  1.49327843e+03 -3.49719375e+02 -5.56673242e+03  1.43456258e+03 -5.55975955e+03  1.43021145e+03  9.81136277e+03 -3.03050361e+03 
 2.81838293e+09  9.74563156e+03 -3.20780195e+03 -6.74629043e+02  9.67840035e+01  1.50504265e+03 -3.29852328e+02  1.49106779e+03 -3.57634821e+02 -5.55936800e+03  1.46789729e+03 -5.55240734e+03  1.46355118e+03  9.79159574e+03 -3.10023954e+03 
 2.88403150e+09  9.72352544e+03 -3.28141325e+03 -6.74136989e+02  9.89894433e+01  1.50300385e+03 -3.37307891e+02  1.48875554e+03 -3.65716500e+02 -5.55164835e+03  1.50199403e+03 -5.54470048e+03  1.49765069e+03  9.77088721e+03 -3.17150481e+03 
 2.95120923e+09  9.70036695e+03 -3.35662607e+03 -6.73622299e+02  1.01242394e+02  1.50087152e+03 -3.44920177e+02  1.48633712e+03 -3.73967065e+02 -5.54355598e+03  1.53686947e+03 -5.53662151e+03  1.53252666e+03  9.74919190e+03 -3.24432852e+03 
 3.01995172e+09  9.67610556e+03 -3.43346980e+03 -6.73083959e+02  1.03543703e+02  1.49864148e+03 -3.52691684e+02  1.48380781e+03 -3.82389144e+02 -5.53507249e+03  1.57254058e+03 -5.52815205e+03  1.56819605e+03  9.72646236e+03 -3.31873990e+03 
 3.09029543e+09  9.65068828e+03 -3.51197386e+03 -6.72520910e+02  1.05894220e+02  1.49630940e+03 -3.60624884e+02  1.48116267e+03 -3.90985340e+02 -5.52617854e+03  1.60902458e+03 -5.51927280e+03  1.60467611e+03  9.70264881e+03 -3.39476830e+03 
 3.16227766e+09  9.62405956e+03 -3.59216767e+03 -6.71932051e+02  1.08294796e+02  1.49387076e+03 -3.68722228e+02  1.47839655e+03 -3.99758219e+02 -5.51685380e+03  1.64633901e+03 -5.50996346e+03  1.64198434e+03  9.67769903e+03 -3.47244311e+03 
 3.23593657e+09  9.59616112e+03 -3.67408060e+03 -6.71316234e+02  1.10746279e+02  1.49132084e+03 -3.76986129e+02  1.47550411e+03 -4.08710304e+02 -5.50707689e+03  1.68450163e+03 -5.50020269e+03  1.68013855e+03  9.65155826e+03 -3.55179373e+03 
 3.31131121e+09  9.56693186e+03 -3.75774185e+03 -6.70672264e+02  1.13249517e+02  1.48865475e+03 -3.85418965e+02  1.47247977e+03 -4.17844071e+02 -5.49682533e+03  1.72353050e+03 -5.48996803e+03  1.71915677e+03  9.62416905e+03 -3.63284952e+03 
 3.38844156e+09  9.53630770e+03 -3.84318046e+03 -6.69998895e+02  1.15805357e+02  1.48586740e+03 -3.94023066e+02  1.46931773e+03 -4.27161937e+02 -5.48607547e+03  1.76344391e+03 -5.47923588e+03  1.75905730e+03  9.59547114e+03 -3.71563972e+03 
 3.46736850e+09  9.50422141e+03 -3.93042515e+03 -6.69294831e+02  1.18414636e+02  1.48295347e+03 -4.02800709e+02  1.46601195e+03 -4.36666250e+02 -5.47480243e+03  1.80426040e+03 -5.46798140e+03  1.79985868e+03  9.56540133e+03 -3.80019339e+03 
 3.54813389e+09  9.47060252e+03 -4.01950431e+03 -6.68558725e+02  1.21078189e+02  1.47990746e+03 -4.11754109e+02  1.46255617e+03 -4.46359287e+02 -5.46298003e+03  1.84599873e+03 -5.45617846e+03  1.84157967e+03  9.53389330e+03 -3.88653934e+03 
 3.63078055e+09  9.43537709e+03 -4.11044584e+03 -6.67789172e+02  1.23796842e+02  1.47672363e+03 -4.20885412e+02  1.45894385e+03 -4.56243235e+02 -5.45058074e+03  1.88867787e+03 -5.44379955e+03  1.88423924e+03  9.50087748e+03 -3.97470601e+03 
 3.71535229e+09  9.39846757e+03 -4.20327709e+03 -6.66984713e+02  1.26571408e+02  1.47339602e+03 -4.30196681e+02  1.45516820e+03 -4.66320185e+02 -5.43757556e+03  1.93231700e+03 -5.43081574e+03  1.92785657e+03  9.46628090e+03 -4.06472143e+03 
 3.80189396e+09  9.35979265e+03 -4.29802472e+03 -6.66143830e+02  1.29402691e+02  1.46991844e+03 -4.39689892e+02  1.45122219e+03 -4.76592122e+02 -5.42393398e+03  1.97693545e+03 -5.41719656e+03  1.97245099e+03  9.43002700e+03 -4.15661307e+03 
 3.89045145e+09  9.31926702e+03 -4.39471455e+03 -6.65264946e+02  1.32291478e+02  1.46628447e+03 -4.49366921e+02  1.44709849e+03 -4.87060907e+02 -5.40962389e+03  2.02255272e+03 -5.40290995e+03  2.01804199e+03  9.39203547e+03 -4.25040774e+03 
 3.98107171e+09  9.27680124e+03 -4.49337149e+03 -6.64346422e+02  1.35238542e+02  1.46248743e+03 -4.59229529e+02  1.44278949e+03 -4.97728269e+02 -5.39461147e+03  2.06918841e+03 -5.38792213e+03  2.06464918e+03  9.35222204e+03 -4.34613146e+03 
 4.07380278e+09  9.23230147e+03 -4.59401928e+03 -6.63386556e+02  1.38244633e+02  1.45852040e+03 -4.69279357e+02  1.43828731e+03 -5.08595790e+02 -5.37886110e+03  2.11686221e+03 -5.37219756e+03  2.11229223e+03  9.31049832e+03 -4.44380932e+03 
 4.16869383e+09  9.18566933e+03 -4.69668042e+03 -6.62383581e+02  1.41310481e+02  1.45437621e+03 -4.79517908e+02  1.43358377e+03 -5.19664888e+02 -5.36233528e+03  2.16559386e+03 -5.35569879e+03  2.16099090e+03  9.26677157e+03 -4.54346533e+03 
 4.26579519e+09  9.13680163e+03 -4.80137590e+03 -6.61335662e+02  1.44436790e+02  1.45004742e+03 -4.89946534e+02  1.42867038e+03 -5.30936802e+02 -5.34499451e+03  2.21540313e+03 -5.33838637e+03  2.21076494e+03  9.22094452e+03 -4.64512223e+03 
 4.36515832e+09  9.08559017e+03 -4.90812505e+03 -6.60240898e+02  1.47624236e+02  1.44552630e+03 -5.00566423e+02  1.42353834e+03 -5.42412578e+02 -5.32679716e+03  2.26630972e+03 -5.32021875e+03  2.26163405e+03  9.17291512e+03 -4.74880133e+03 
 4.46683592e+09  9.03192149e+03 -5.01694525e+03 -6.59097315e+02  1.50873464e+02  1.44080490e+03 -5.11378583e+02  1.41817855e+03 -5.54093046e+02 -5.30769940e+03  2.31833324e+03 -5.30115216e+03  2.31361786e+03  9.12257634e+03 -4.85452225e+03 
 4.57088190e+09  8.97567664e+03 -5.12785174e+03 -6.57902870e+02  1.54185083e+02  1.43587493e+03 -5.22383826e+02  1.41258159e+03 -5.65978805e+02 -5.28765501e+03  2.37149318e+03 -5.28114047e+03  2.36673582e+03  9.06981590e+03 -4.96230276e+03 
 4.67735141e+09  8.91673090e+03 -5.24085730e+03 -6.56655445e+02  1.57559662e+02  1.43072786e+03 -5.33582748e+02  1.40673768e+03 -5.78070203e+02 -5.26661532e+03  2.42580876e+03 -5.26013506e+03  2.42100717e+03  9.01451606e+03 -5.07215847e+03 
 4.78630092e+09  8.85495355e+03 -5.35597194e+03 -6.55352848e+02  1.60997729e+02  1.42535487e+03 -5.44975717e+02  1.40063675e+03 -5.90367312e+02 -5.24452902e+03  2.48129893e+03 -5.23808471e+03  2.47645086e+03  8.95655335e+03 -5.18410256e+03 
 4.89778819e+09  8.79020756e+03 -5.47320261e+03 -6.53992811e+02  1.64499765e+02  1.41974681e+03 -5.56562847e+02  1.39426836e+03 -6.02869909e+02 -5.22134201e+03  2.53798225e+03 -5.21493541e+03  2.53308545e+03  8.89579828e+03 -5.29814552e+03 
 5.01187234e+09  8.72234935e+03 -5.59255278e+03 -6.52572989e+02  1.68066197e+02  1.41389429e+03 -5.68343982e+02  1.38762177e+03 -6.15577454e+02 -5.19699729e+03  2.59587677e+03 -5.19063025e+03  2.59092899e+03  8.83211513e+03 -5.41429474e+03 
 5.12861384e+09  8.65122850e+03 -5.71402207e+03 -6.51090958e+02  1.71697399e+02  1.40778758e+03 -5.80318674e+02  1.38068584e+03 -6.28489058e+02 -5.17143477e+03  2.65499997e+03 -5.16510921e+03  2.64999896e+03  8.76536161e+03 -5.53255421e+03 
