 time            v(finalp)       v(finaln)      
 2.75050000e-10  2.89904481e+00  2.70858851e+00 
 2.76050000e-10  2.90015597e+00  2.70728003e+00 
 2.77050000e-10  2.90124967e+00  2.70597068e+00 
 2.78050000e-10  2.90229578e+00  2.70469968e+00 
 2.79000000e-10  2.90322504e+00  2.70355483e+00 
 2.79100000e-10  2.90331857e+00  2.70343831e+00 
 2.79300000e-10  2.90350342e+00  2.70320801e+00 
 2.79650000e-10  2.90381863e+00  2.70281588e+00 
 2.80000000e-10  2.90412210e+00  2.70243684e+00 
 2.80070000e-10  2.90418098e+00  2.70236264e+00 
 2.80210000e-10  2.90429750e+00  2.70221530e+00 
 2.80490000e-10  2.90452477e+00  2.70192667e+00 
 2.81050000e-10  2.90495349e+00  2.70137335e+00 
 2.82050000e-10  2.90563390e+00  2.70046440e+00 
 2.83050000e-10  2.90623264e+00  2.69964686e+00 
 2.84050000e-10  2.90681635e+00  2.69886275e+00 
 2.85050000e-10  2.90749843e+00  2.69798855e+00 
 2.86050000e-10  2.90843640e+00  2.69684050e+00 
 2.87050000e-10  2.90981344e+00  2.69520034e+00 
 2.88050000e-10  2.91180933e+00  2.69284771e+00 
 2.89050000e-10  2.91456688e+00  2.68959522e+00 
 2.90050000e-10  2.91816548e+00  2.68531688e+00 
 2.91050000e-10  2.92260810e+00  2.67996538e+00 
 2.92050000e-10  2.92782189e+00  2.67357781e+00 
 2.93050000e-10  2.93366975e+00  2.66627038e+00 
 2.94050000e-10  2.93996878e+00  2.65822439e+00 
 2.95050000e-10  2.94651134e+00  2.64966654e+00 
 2.96050000e-10  2.95308537e+00  2.64084704e+00 
 2.97050000e-10  2.95949168e+00  2.63201875e+00 
 2.98050000e-10  2.96555723e+00  2.62341931e+00 
 2.99050000e-10  2.97114392e+00  2.61525793e+00 
 3.00050000e-10  2.97615308e+00  2.60770672e+00 
 3.01050000e-10  2.98052574e+00  2.60089647e+00 
 3.02050000e-10  2.98423957e+00  2.59491600e+00 
 3.03050000e-10  2.98730334e+00  2.58981139e+00 
 3.04050000e-10  2.98974922e+00  2.58559597e+00 
 3.05050000e-10  2.99162644e+00  2.58225306e+00 
 3.06050000e-10  2.99299429e+00  2.57973925e+00 
 3.07050000e-10  2.99391647e+00  2.57799061e+00 
 3.08050000e-10  2.99445716e+00  2.57692884e+00 
 3.09050000e-10  2.99467855e+00  2.57646670e+00 
 3.10050000e-10  2.99463926e+00  2.57651274e+00 
 3.11050000e-10  2.99439355e+00  2.57697537e+00 
 3.12050000e-10  2.99399079e+00  2.57776616e+00 
 3.13050000e-10  2.99347524e+00  2.57880235e+00 
 3.14050000e-10  2.99288592e+00  2.58000875e+00 
 3.15050000e-10  2.99225658e+00  2.58131890e+00 
 3.16050000e-10  2.99161574e+00  2.58267575e+00 
 3.17050000e-10  2.99098689e+00  2.58403179e+00 
 3.18050000e-10  2.99038919e+00  2.58535153e+00 
 3.19000000e-10  2.98986206e+00  2.58654423e+00 
 3.19100000e-10  2.98980910e+00  2.58666542e+00 
 3.19300000e-10  2.98970479e+00  2.58690563e+00 
 3.19650000e-10  2.98952859e+00  2.58731803e+00 
 3.20000000e-10  2.98935990e+00  2.58771809e+00 
 3.20070000e-10  2.98932704e+00  2.58779606e+00 
 3.20210000e-10  2.98926199e+00  2.58795049e+00 
 3.20490000e-10  2.98913539e+00  2.58825311e+00 
 3.21050000e-10  2.98889594e+00  2.58882909e+00 
 3.22050000e-10  2.98851859e+00  2.58976186e+00 
 3.23050000e-10  2.98818716e+00  2.59064361e+00 
 3.24050000e-10  2.98780081e+00  2.59166598e+00 
 3.25050000e-10  2.98713363e+00  2.59317763e+00 
 3.26050000e-10  2.98582564e+00  2.59568309e+00 
 3.27050000e-10  2.98340024e+00  2.59978786e+00 
 3.28050000e-10  2.97929889e+00  2.60610008e+00 
 3.29050000e-10  2.97293556e+00  2.61511727e+00 
 3.30050000e-10  2.96377808e+00  2.62713182e+00 
 3.31050000e-10  2.95144975e+00  2.64218115e+00 
 3.32050000e-10  2.93582170e+00  2.66005140e+00 
 3.33050000e-10  2.91706105e+00  2.68032596e+00 
 3.34050000e-10  2.89561820e+00  2.70245873e+00 
 3.35050000e-10  2.87216328e+00  2.72584936e+00 
 3.36050000e-10  2.84749665e+00  2.74990257e+00 
 3.37050000e-10  2.82245765e+00  2.77406335e+00 
 3.38050000e-10  2.79784693e+00  2.79782916e+00 
 3.39050000e-10  2.77436928e+00  2.82074714e+00 
 3.40050000e-10  2.75259787e+00  2.84240677e+00 
 3.41050000e-10  2.73295762e+00  2.86243732e+00 
 3.42050000e-10  2.71572465e+00  2.88051527e+00 
 3.43050000e-10  2.70103760e+00  2.89638144e+00 
 3.44050000e-10  2.68891536e+00  2.90986366e+00 
