 frequency       v(finalp,finaln) v(finalp,finaln) v(v1p,v1n)      v(v1p,v1n)      v(vga1p,vga1n)  v(vga1p,vga1n)  v(v2p,v2n)      v(v2p,v2n)      v(vga2p,vga2n)  v(vga2p,vga2n)  v(bufinp,bufinn) v(bufinp,bufinn) v(outp,outn)    v(outp,outn)   
 1.00000000e+06 -8.37806102e+01  5.55732096e+03 -5.91104972e+02 -2.35790041e+02  1.31353346e+03  5.19566638e+02  9.48768725e+02  8.95811069e+02 -3.40554456e+03 -3.16591574e+03  4.69451063e+01 -3.10954412e+03 -8.39370398e+01  5.56621124e+03 
 6.91830971e+08  9.50474595e+03 -7.16497442e+02 -6.84549429e+02  2.36447748e+01  1.51652579e+03 -7.97258246e+01  1.50821684e+03 -8.57464757e+01 -5.33045568e+03  3.31235189e+02 -5.32370251e+03  3.22213207e+02  9.52159340e+03 -6.91115505e+02 
 7.07945784e+08  9.50351766e+03 -7.34365296e+02 -6.84519144e+02  2.42129230e+01  1.51640241e+03 -8.16193610e+01  1.50807703e+03 -8.78197693e+01 -5.33003184e+03  3.39225350e+02 -5.32328043e+03  3.30386470e+02  9.52044392e+03 -7.08396191e+02 
 7.24435960e+08  9.50223123e+03 -7.52620768e+02 -6.84487433e+02  2.47938333e+01  1.51627321e+03 -8.35558407e+01  1.50793064e+03 -8.99392507e+01 -5.32958798e+03  3.47395199e+02 -5.32283830e+03  3.38734735e+02  9.51924002e+03 -7.26050928e+02 
 7.41310241e+08  9.50088393e+03 -7.71273410e+02 -6.84454229e+02  2.53878080e+01  1.51613793e+03 -8.55362668e+01  1.50777735e+03 -9.21060170e+01 -5.32912314e+03  3.55749054e+02 -5.32237519e+03  3.47262415e+02  9.51797914e+03 -7.44088964e+02 
 7.58577575e+08  9.49947290e+03 -7.90332978e+02 -6.84419461e+02  2.59951564e+01  1.51599629e+03 -8.75616638e+01  1.50761685e+03 -9.43211881e+01 -5.32863633e+03  3.64291332e+02 -5.32189011e+03  3.55974020e+02  9.51665860e+03 -7.62519745e+02 
 7.76247117e+08  9.49799513e+03 -8.09809433e+02 -6.84383057e+02  2.66161942e+01  1.51584798e+03 -8.96330783e+01  1.50744879e+03 -9.65859079e+01 -5.32812653e+03  3.73026547e+02 -5.32138202e+03  3.64874152e+02  9.51527558e+03 -7.81352915e+02 
 7.94328235e+08  9.49644749e+03 -8.29712945e+02 -6.84344939e+02  2.72512440e+01  1.51569270e+03 -9.17515796e+01  1.50727282e+03 -9.89013441e+01 -5.32759263e+03  3.81959315e+02 -5.32084984e+03  3.73967516e+02  9.51382715e+03 -8.00598322e+02 
 8.12830516e+08  9.49482667e+03 -8.50053903e+02 -6.84305028e+02  2.79006355e+01  1.51553011e+03 -9.39182596e+01  1.50708857e+03 -1.01268689e+02 -5.32703351e+03  3.91094355e+02 -5.32029244e+03  3.83258916e+02  9.51231022e+03 -8.20266022e+02 
 8.31763771e+08  9.49312924e+03 -8.70842913e+02 -6.84263238e+02  2.85647051e+01  1.51535987e+03 -9.61342337e+01  1.50689565e+03 -1.03689161e+02 -5.32644796e+03  4.00436493e+02 -5.31970863e+03  3.92753261e+02  9.51072158e+03 -8.40366287e+02 
 8.51138038e+08  9.49135159e+03 -8.92090806e+02 -6.84219483e+02  2.92437969e+01  1.51518162e+03 -9.84006408e+01  1.50669365e+03 -1.06164001e+02 -5.32583474e+03  4.09990663e+02 -5.31909715e+03  4.02455564e+02  9.50905783e+03 -8.60909604e+02 
 8.70963590e+08  9.48948992e+03 -9.13808644e+02 -6.84173668e+02  2.99382621e+01  1.51499500e+03 -1.00718644e+02  1.50648215e+03 -1.08694479e+02 -5.32519255e+03  4.19761909e+02 -5.31845671e+03  4.12370950e+02  9.50731545e+03 -8.81906685e+02 
 8.91250938e+08  9.48754030e+03 -9.36007722e+02 -6.84125699e+02  3.06484595e+01  1.51479959e+03 -1.03089432e+02  1.50626070e+03 -1.11281890e+02 -5.32451999e+03  4.29755390e+02 -5.31778594e+03  4.22504654e+02  9.50549071e+03 -9.03368468e+02 
 9.12010839e+08  9.48549855e+03 -9.58699574e+02 -6.84075474e+02  3.13747556e+01  1.51459500e+03 -1.05514217e+02  1.50602883e+03 -1.13927556e+02 -5.32381565e+03  4.39976380e+02 -5.31708340e+03  4.32862023e+02  9.50357975e+03 -9.25306124e+02 
 9.33254301e+08  9.48336034e+03 -9.81895980e+02 -6.84022886e+02  3.21175245e+01  1.51438080e+03 -1.07994237e+02  1.50578607e+03 -1.16632827e+02 -5.32307802e+03  4.50430273e+02 -5.31634759e+03  4.43448525e+02  9.50157848e+03 -9.47731061e+02 
 9.54992586e+08  9.48112112e+03 -1.00560897e+03 -6.83967826e+02  3.28771487e+01  1.51415652e+03 -1.10530757e+02  1.50553188e+03 -1.19399079e+02 -5.32230551e+03  4.61122584e+02 -5.31557695e+03  4.54269745e+02  9.49948265e+03 -9.70654929e+02 
 9.77237221e+08  9.47877612e+03 -1.02985082e+03 -6.83910178e+02  3.36540183e+01  1.51392171e+03 -1.13125068e+02  1.50526576e+03 -1.22227719e+02 -5.32149648e+03  4.72058951e+02 -5.31476981e+03  4.65331389e+02  9.49728780e+03 -9.94089625e+02 
 1.00000000e+09  9.47632035e+03 -1.05463408e+03 -6.83849820e+02  3.44485321e+01  1.51367586e+03 -1.15778486e+02  1.50498712e+03 -1.25120180e+02 -5.32064919e+03  4.83245142e+02 -5.31392445e+03  4.76639292e+02  9.49498925e+03 -1.01804730e+03 
 1.02329299e+09  9.47374858e+03 -1.07997155e+03 -6.83786624e+02  3.52610970e+01  1.51341846e+03 -1.18492358e+02  1.50469539e+03 -1.28077925e+02 -5.31976184e+03  4.94687052e+02 -5.31303907e+03  4.88199414e+02  9.49258211e+03 -1.04254036e+03 
 1.04712855e+09  9.47105533e+03 -1.10587631e+03 -6.83720459e+02  3.60921287e+01  1.51314897e+03 -1.21268054e+02  1.50438995e+03 -1.31102448e+02 -5.31883252e+03  5.06390712e+02 -5.31211177e+03  5.00017847e+02  9.49006124e+03 -1.06758147e+03 
 1.07151931e+09  9.46823486e+03 -1.13236171e+03 -6.83651186e+02  3.69420514e+01  1.51286683e+03 -1.24106976e+02  1.50407017e+03 -1.34195271e+02 -5.31785923e+03  5.18362286e+02 -5.31114056e+03  5.12100818e+02  9.48742127e+03 -1.09318358e+03 
 1.09647820e+09  9.46528116e+03 -1.15944138e+03 -6.83578658e+02  3.78112983e+01  1.51257143e+03 -1.27010551e+02  1.50373536e+03 -1.37357949e+02 -5.31683990e+03  5.30608078e+02 -5.31012336e+03  5.24454691e+02  9.48465659e+03 -1.11935989e+03 
 1.12201845e+09  9.46218795e+03 -1.18712924e+03 -6.83502723e+02  3.87003114e+01  1.51226217e+03 -1.29980239e+02  1.50338483e+03 -1.40592065e+02 -5.31577234e+03  5.43134536e+02 -5.30905799e+03  5.37085968e+02  9.48176128e+03 -1.14612388e+03 
 1.14815362e+09  9.45894862e+03 -1.21543950e+03 -6.83423223e+02  3.96095422e+01  1.51193839e+03 -1.33017525e+02  1.50301785e+03 -1.43899235e+02 -5.31465426e+03  5.55948251e+02 -5.30794216e+03  5.50001298e+02  9.47872918e+03 -1.17348934e+03 
 1.17489755e+09  9.45555626e+03 -1.24438665e+03 -6.83339989e+02  4.05394511e+01  1.51159941e+03 -1.36123926e+02  1.50263364e+03 -1.47281107e+02 -5.31348326e+03  5.69055963e+02 -5.30677348e+03  5.63207475e+02  9.47555382e+03 -1.20147032e+03 
 1.20226443e+09  9.45200366e+03 -1.27398550e+03 -6.83252849e+02  4.14905082e+01  1.51124453e+03 -1.39300989e+02  1.50223140e+03 -1.50739360e+02 -5.31225682e+03  5.82464564e+02 -5.30554944e+03  5.76711444e+02  9.47222843e+03 -1.23008116e+03 
 1.23026877e+09  9.44828321e+03 -1.30425115e+03 -6.83161618e+02  4.24631931e+01  1.51087300e+03 -1.42550290e+02  1.50181028e+03 -1.54275705e+02 -5.31097231e+03  5.96181101e+02 -5.30426741e+03  5.90520302e+02  9.46874590e+03 -1.25933653e+03 
 1.25892541e+09  9.44438700e+03 -1.33519904e+03 -6.83066106e+02  4.34579951e+01  1.51048405e+03 -1.45873436e+02  1.50136941e+03 -1.57891888e+02 -5.30962697e+03  6.10212780e+02 -5.30292463e+03  6.04641304e+02  9.46509881e+03 -1.28925138e+03 
 1.28824955e+09  9.44030669e+03 -1.36684489e+03 -6.82966114e+02  4.44754134e+01  1.51007686e+03 -1.49272067e+02  1.50090786e+03 -1.61589687e+02 -5.30821790e+03  6.24566969e+02 -5.30151821e+03  6.19081865e+02  9.46127936e+03 -1.31984098e+03 
 1.31825674e+09  9.43603359e+03 -1.39920475e+03 -6.82861431e+02  4.55159570e+01  1.50965058e+03 -1.52747852e+02  1.50042468e+03 -1.65370911e+02 -5.30674207e+03  6.39251199e+02 -5.30004513e+03  6.33849564e+02  9.45727940e+03 -1.35112089e+03 
 1.34896288e+09  9.43155856e+03 -1.43229503e+03 -6.82751839e+02  4.65801453e+01  1.50920432e+03 -1.56302491e+02  1.49991884e+03 -1.69237406e+02 -5.30519629e+03  6.54273173e+02 -5.29850221e+03  6.48952148e+02  9.45309038e+03 -1.38310702e+03 
 1.38038426e+09  9.42687205e+03 -1.46613241e+03 -6.82637110e+02  4.76685078e+01  1.50873715e+03 -1.59937719e+02  1.49938930e+03 -1.73191051e+02 -5.30357725e+03  6.69640765e+02 -5.29688612e+03  6.64397533e+02  9.44870335e+03 -1.41581560e+03 
 1.41253754e+09  9.42196404e+03 -1.50073396e+03 -6.82517003e+02  4.87815842e+01  1.50824810e+03 -1.63655299e+02  1.49883494e+03 -1.77233758e+02 -5.30188143e+03  6.85362026e+02 -5.29519339e+03  6.80193812e+02  9.44410892e+03 -1.44926317e+03 
 1.44543977e+09  9.41682403e+03 -1.53611706e+03 -6.82391268e+02  4.99199250e+01  1.50773615e+03 -1.67457029e+02  1.49825463e+03 -1.81367474e+02 -5.30010519e+03  7.01445186e+02 -5.29342034e+03  6.96349255e+02  9.43929727e+03 -1.48346661e+03 
 1.47910839e+09  9.41144105e+03 -1.57229945e+03 -6.82259642e+02  5.10840909e+01  1.50720024e+03 -1.71344739e+02  1.49764714e+03 -1.85594180e+02 -5.29824468e+03  7.17898658e+02 -5.29156316e+03  7.12872314e+02  9.43425810e+03 -1.51844316e+03 
 1.51356125e+09  9.40580357e+03 -1.60929920e+03 -6.82121853e+02  5.22746536e+01  1.50663924e+03 -1.75320289e+02  1.49701122e+03 -1.89915892e+02 -5.29629589e+03  7.34731044e+02 -5.28961782e+03  7.29771629e+02  9.42898062e+03 -1.55421037e+03 
 1.54881662e+09  9.39989954e+03 -1.64713475e+03 -6.81977613e+02  5.34921953e+01  1.50605200e+03 -1.79385575e+02  1.49634553e+03 -1.94334659e+02 -5.29425458e+03  7.51951136e+02 -5.28758012e+03  7.47056027e+02  9.42345354e+03 -1.59078616e+03 
 1.58489319e+09  9.39371630e+03 -1.68582488e+03 -6.81826622e+02  5.47373093e+01  1.50543730e+03 -1.83542522e+02  1.49564872e+03 -1.98852566e+02 -5.29211635e+03  7.69567921e+02 -5.28544563e+03  7.64734531e+02  9.41766501e+03 -1.62818880e+03 
 1.62181010e+09  9.38724063e+03 -1.72538875e+03 -6.81668566e+02  5.60105996e+01  1.50479386e+03 -1.87793091e+02  1.49491931e+03 -2.03471731e+02 -5.28987654e+03  7.87590586e+02 -5.28320974e+03  7.82816360e+02  9.41160263e+03 -1.66643689e+03 
 1.65958691e+09  9.38045864e+03 -1.76584587e+03 -6.81503118e+02  5.73126812e+01  1.50412035e+03 -1.92139273e+02  1.49415581e+03 -2.08194308e+02 -5.28753031e+03  8.06028520e+02 -5.28086758e+03  8.01310934e+02  9.40525339e+03 -1.70554943e+03 
 1.69824365e+09  9.37335580e+03 -1.80721610e+03 -6.81329934e+02  5.86441803e+01  1.50341538e+03 -1.96583090e+02  1.49335664e+03 -2.13022483e+02 -5.28507255e+03  8.24891319e+02 -5.27841407e+03  8.20227881e+02  9.39860367e+03 -1.74554574e+03 
 1.73780083e+09  9.36591688e+03 -1.84951970e+03 -6.81148657e+02  6.00057340e+01  1.50267749e+03 -2.01126600e+02  1.49252015e+03 -2.17958476e+02 -5.28249791e+03  8.44188787e+02 -5.27584387e+03  8.39577035e+02  9.39163920e+03 -1.78644554e+03 
 1.77827941e+09  9.35812591e+03 -1.89277727e+03 -6.80958911e+02  6.13979905e+01  1.50190517e+03 -2.05771889e+02  1.49164460e+03 -2.23004541e+02 -5.27980079e+03  8.63930948e+02 -5.27315139e+03  8.59368447e+02  9.38434503e+03 -1.82826890e+03 
 1.81970086e+09  9.34996618e+03 -1.93700981e+03 -6.80760303e+02  6.28216092e+01  1.50109682e+03 -2.10521076e+02  1.49072819e+03 -2.28162964e+02 -5.27697530e+03  8.84128039e+02 -5.27033074e+03  8.79612382e+02  9.37670547e+03 -1.87103625e+03 
 1.86208714e+09  9.34142016e+03 -1.98223866e+03 -6.80552426e+02  6.42772603e+01  1.50025077e+03 -2.15376311e+02  1.48976904e+03 -2.33436063e+02 -5.27401529e+03  9.04790524e+02 -5.26737578e+03  9.00319328e+02  9.36870411e+03 -1.91476842e+03 
 1.90546072e+09  9.33246948e+03 -2.02848555e+03 -6.80334849e+02  6.57656254e+01  1.49936530e+03 -2.20339774e+02  1.48876518e+03 -2.38826189e+02 -5.27091427e+03  9.25929090e+02 -5.26428004e+03  9.21499997e+02  9.36032373e+03 -1.95948658e+03 
 1.94984460e+09  9.32309491e+03 -2.07577258e+03 -6.80107126e+02  6.72873968e+01  1.49843858e+03 -2.25413673e+02  1.48771454e+03 -2.44335722e+02 -5.26766546e+03  9.47554655e+02 -5.26103674e+03  9.43165332e+02  9.35154630e+03 -2.00521229e+03 
 1.99526231e+09  9.31327627e+03 -2.12412223e+03 -6.79868788e+02  6.88432779e+01  1.49746871e+03 -2.30600249e+02  1.48661498e+03 -2.49967072e+02 -5.26426174e+03  9.69678372e+02 -5.25763879e+03  9.65326507e+02  9.34235290e+03 -2.05196749e+03 
 2.04173794e+09  9.30299243e+03 -2.17355733e+03 -6.79619346e+02  7.04339829e+01  1.49645373e+03 -2.35901766e+02  1.48546423e+03 -2.55722679e+02 -5.26069564e+03  9.92311632e+02 -5.25407871e+03  9.87994933e+02  9.33272372e+03 -2.09977448e+03 
 2.08929613e+09  9.29222124e+03 -2.22410108e+03 -6.79358290e+02  7.20602366e+01  1.49539155e+03 -2.41320519e+02  1.48425996e+03 -2.61605009e+02 -5.25695932e+03  1.01546607e+03 -5.25034869e+03  1.01118226e+03  9.32263800e+03 -2.14865593e+03 
 2.13796209e+09  9.28093949e+03 -2.27577706e+03 -6.79085086e+02  7.37227744e+01  1.49428000e+03 -2.46858828e+02  1.48299970e+03 -2.67616555e+02 -5.25304455e+03  1.03915355e+03 -5.24644051e+03  1.03490039e+03  9.31207397e+03 -2.19863489e+03 
 2.18776162e+09  9.26912285e+03 -2.32860918e+03 -6.78799176e+02  7.54223421e+01  1.49311685e+03 -2.52519036e+02  1.48168090e+03 -2.73759836e+02 -5.24894269e+03  1.06338621e+03 -5.24234555e+03  1.05916146e+03  9.30100880e+03 -2.24973475e+03 
 2.23872114e+09  9.25674581e+03 -2.38262171e+03 -6.78499977e+02  7.71596954e+01  1.49189971e+03 -2.58303512e+02  1.48030087e+03 -2.80037390e+02 -5.24464470e+03  1.08817643e+03 -5.23805476e+03  1.08397787e+03  9.28941860e+03 -2.30197930e+03 
 2.29086765e+09  9.24378164e+03 -2.43783928e+03 -6.78186881e+02  7.89356003e+01  1.49062613e+03 -2.64214644e+02  1.47885681e+03 -2.86451781e+02 -5.24014105e+03  1.11353684e+03 -5.23355865e+03  1.10936226e+03  9.27727828e+03 -2.35539264e+03 
 2.34422882e+09  9.23020234e+03 -2.49428683e+03 -6.77859252e+02  8.07508322e+01  1.48929354e+03 -2.70254842e+02  1.47734581e+03 -2.93005590e+02 -5.23542176e+03  1.13948032e+03 -5.22884726e+03  1.13532754e+03  9.26456156e+03 -2.40999925e+03 
 2.39883292e+09  9.21597852e+03 -2.55198963e+03 -6.77516427e+02  8.26061755e+01  1.48789925e+03 -2.76426533e+02  1.47576482e+03 -2.99701413e+02 -5.23047635e+03  1.16602003e+03 -5.22391011e+03  1.16188687e+03  9.25124088e+03 -2.46582394e+03 
 2.45470892e+09  9.20107940e+03 -2.61097328e+03 -6.77157713e+02  8.45024240e+01  1.48644047e+03 -2.82732161e+02  1.47411065e+03 -3.06541863e+02 -5.22529381e+03  1.19316938e+03 -5.21873622e+03  1.18905369e+03  9.23728738e+03 -2.52289183e+03 
 2.51188643e+09  9.18547271e+03 -2.67126365e+03 -6.76782386e+02  8.64403796e+01  1.48491425e+03 -2.89174181e+02  1.47237999e+03 -3.13529564e+02 -5.21986258e+03  1.22094206e+03 -5.21331405e+03  1.21684168e+03  9.22267075e+03 -2.58122839e+03 
 2.57039578e+09  9.16912460e+03 -2.73288690e+03 -6.76389692e+02  8.84208522e+01  1.48331756e+03 -2.95755061e+02  1.47056936e+03 -3.20667147e+02 -5.21417054e+03  1.24935201e+03 -5.20763148e+03  1.24526480e+03  9.20735925e+03 -2.64085936e+03 
 2.63026799e+09  9.15199962e+03 -2.79586945e+03 -6.75978842e+02  9.04446595e+01  1.48164721e+03 -3.02477276e+02  1.46867515e+03 -3.27957249e+02 -5.20820492e+03  1.27841344e+03 -5.20167578e+03  1.27433727e+03  9.19131958e+03 -2.70181079e+03 
 2.69153480e+09  9.13406056e+03 -2.86023798e+03 -6.75549015e+02  9.25126257e+01  1.47989988e+03 -3.09343308e+02  1.46669359e+03 -3.35402509e+02 -5.20195234e+03  1.30814085e+03 -5.19543359e+03  1.30407360e+03  9.17451684e+03 -2.76410900e+03 
 2.75422870e+09  9.11526844e+03 -2.92601934e+03 -6.75099352e+02  9.46255814e+01  1.47807210e+03 -3.16355637e+02  1.46462075e+03 -3.43005563e+02 -5.19539873e+03  1.33854899e+03 -5.18889085e+03  1.33448854e+03  9.15691441e+03 -2.82778054e+03 
 2.81838293e+09  9.09558237e+03 -2.99324061e+03 -6.74628958e+02  9.67843627e+01  1.47616027e+03 -3.23516743e+02  1.46245251e+03 -3.50769040e+02 -5.18852931e+03  1.36965288e+03 -5.18203282e+03  1.36559713e+03  9.13847391e+03 -2.89285220e+03 
 2.88403150e+09  9.07495949e+03 -3.06192901e+03 -6.74136901e+02  9.89898104e+01  1.47416063e+03 -3.30829100e+02  1.46018462e+03 -3.58695557e+02 -5.18132854e+03  1.40146782e+03 -5.17484398e+03  1.39741466e+03  9.11915508e+03 -2.95935096e+03 
 2.95120923e+09  9.05335484e+03 -3.13211188e+03 -6.73622208e+02  1.01242769e+02  1.47206924e+03 -3.38295170e+02  1.45781259e+03 -3.66787717e+02 -5.17378010e+03  1.43400936e+03 -5.16730804e+03  1.42995670e+03  9.09891571e+03 -3.02730397e+03 
 3.01995172e+09  9.03072130e+03 -3.20381664e+03 -6.73083864e+02  1.03544086e+02  1.46988203e+03 -3.45917401e+02  1.45533180e+03 -3.75048098e+02 -5.16586683e+03  1.46729335e+03 -5.15940786e+03  1.46323910e+03  9.07771151e+03 -3.09673852e+03 
 3.09029543e+09  9.00700942e+03 -3.27707077e+03 -6.72520811e+02  1.05894612e+02  1.46759473e+03 -3.53698220e+02  1.45273740e+03 -3.83479251e+02 -5.15757069e+03  1.50133585e+03 -5.15112544e+03  1.49727792e+03  9.05549605e+03 -3.16768199e+03 
 3.16227766e+09  8.98216739e+03 -3.35190172e+03 -6.71931948e+02  1.08295195e+02  1.46520292e+03 -3.61640028e+02  1.45002434e+03 -3.92083694e+02 -5.14887272e+03  1.53615323e+03 -5.14244183e+03  1.53208953e+03  9.03222062e+03 -3.24016182e+03 
 3.23593657e+09  8.95614084e+03 -3.42833689e+03 -6.71316126e+02  1.10746687e+02  1.46270197e+03 -3.69745195e+02  1.44718738e+03 -4.00863902e+02 -5.13975298e+03  1.57176207e+03 -5.13333714e+03  1.56769052e+03  9.00783412e+03 -3.31420545e+03 
 3.31131121e+09  8.92887277e+03 -3.50640355e+03 -6.70672152e+02  1.13249934e+02  1.46008708e+03 -3.78016051e+02  1.44422105e+03 -4.09822302e+02 -5.13019049e+03  1.60817921e+03 -5.12379042e+03  1.60409773e+03  8.98228297e+03 -3.38984028e+03 
 3.38844156e+09  8.90030338e+03 -3.58612880e+03 -6.69998778e+02  1.15805782e+02  1.45735326e+03 -3.86454882e+02  1.44111967e+03 -4.18961264e+02 -5.12016320e+03  1.64542173e+03 -5.11377965e+03  1.64132824e+03  8.95551096e+03 -3.46709361e+03 
 3.46736850e+09  8.87036998e+03 -3.66753945e+03 -6.69294710e+02  1.18415071e+02  1.45449529e+03 -3.95063921e+02  1.43787731e+03 -4.28283093e+02 -5.10964789e+03  1.68350693e+03 -5.10328166e+03  1.67939935e+03  8.92745910e+03 -3.54599255e+03 
 3.54813389e+09  8.83900681e+03 -3.75066201e+03 -6.68558598e+02  1.21078633e+02  1.45150777e+03 -4.03845341e+02  1.43448782e+03 -4.37790021e+02 -5.09862016e+03  1.72245232e+03 -5.09227208e+03  1.71832857e+03  8.89806555e+03 -3.62656401e+03 
 3.63078055e+09  8.80614490e+03 -3.83552251e+03 -6.67789040e+02  1.23797295e+02  1.44838508e+03 -4.12801245e+02  1.43094479e+03 -4.47484192e+02 -5.08705431e+03  1.76227561e+03 -5.08072525e+03  1.75813361e+03  8.86726540e+03 -3.70883453e+03 
 3.71535229e+09  8.77171190e+03 -3.92214650e+03 -6.66984575e+02  1.26571871e+02  1.44512137e+03 -4.21933658e+02  1.42724157e+03 -4.57367659e+02 -5.07492331e+03  1.80299468e+03 -5.06861417e+03  1.79883235e+03  8.83499058e+03 -3.79283027e+03 
 3.80189396e+09  8.73563195e+03 -4.01055884e+03 -6.66143686e+02  1.29403163e+02  1.44171058e+03 -4.31244518e+02  1.42337126e+03 -4.67442366e+02 -5.06219869e+03  1.84462760e+03 -5.05591045e+03  1.84044285e+03  8.80116967e+03 -3.87857688e+03 
 3.89045145e+09  8.69782548e+03 -4.10078368e+03 -6.65264796e+02  1.32291960e+02  1.43814639e+03 -4.40735663e+02  1.41932666e+03 -4.77710140e+02 -5.04885049e+03  1.88719254e+03 -5.04258415e+03  1.88298329e+03  8.76572773e+03 -3.96609939e+03 
 3.98107171e+09  8.65820903e+03 -4.19284424e+03 -6.64346266e+02  1.35239034e+02  1.43442227e+03 -4.50408823e+02  1.41510032e+03 -4.88172677e+02 -5.03484717e+03  1.93070782e+03 -5.02860379e+03  1.92647197e+03  8.72858618e+03 -4.05542210e+03 
 4.07380278e+09  8.61669507e+03 -4.28676272e+03 -6.63386394e+02  1.38245135e+02  1.43053143e+03 -4.60265605e+02  1.41068451e+03 -4.98831527e+02 -5.02015552e+03  1.97519180e+03 -5.01393620e+03  1.97092727e+03  8.68966253e+03 -4.14656843e+03 
 4.16869383e+09  8.57319182e+03 -4.38256011e+03 -6.62383411e+02  1.41310993e+02  1.42646682e+03 -4.70307484e+02  1.40607120e+03 -5.09688080e+02 -5.00474054e+03  2.02066292e+03 -4.99854645e+03  2.01636762e+03  8.64887029e+03 -4.23956080e+03 
 4.26579519e+09  8.52760302e+03 -4.48025604e+03 -6.61335486e+02  1.44437312e+02  1.42222115e+03 -4.80535787e+02  1.40125207e+03 -5.20743554e+02 -4.98856539e+03  2.06713962e+03 -4.98239775e+03  2.06281145e+03  8.60611869e+03 -4.33442045e+03 
 4.36515832e+09  8.47982772e+03 -4.57986855e+03 -6.60240714e+02  1.47624769e+02  1.41778687e+03 -4.90951677e+02  1.39621848e+03 -5.31998971e+02 -4.97159126e+03  2.11464030e+03 -4.96545135e+03  2.11027717e+03  8.56131256e+03 -4.43116728e+03 
 4.46683592e+09  8.42976007e+03 -4.68141388e+03 -6.59097123e+02  1.50874008e+02  1.41315613e+03 -5.01556144e+02  1.39096152e+03 -5.43455147e+02 -4.95377723e+03  2.16318327e+03 -4.94766641e+03  2.15878307e+03  8.51435203e+03 -4.52981964e+03 
 4.57088190e+09  8.37728910e+03 -4.78490629e+03 -6.57902670e+02  1.54185637e+02  1.40832084e+03 -5.12349983e+02  1.38547192e+03 -5.55112670e+02 -4.93508022e+03  2.21278671e+03 -4.92899989e+03  2.20834735e+03  8.46513236e+03 -4.63039412e+03 
 4.67735141e+09  8.32229847e+03 -4.89035773e+03 -6.56655237e+02  1.57560227e+02  1.40327262e+03 -5.23333781e+02  1.37974012e+03 -5.66971879e+02 -4.91545481e+03  2.26346858e+03 -4.90940647e+03  2.25898795e+03  8.41354371e+03 -4.73290530e+03 
 4.78630092e+09  8.26466621e+03 -4.99777756e+03 -6.55352631e+02  1.60998305e+02  1.39800281e+03 -5.34507896e+02  1.37375624e+03 -5.79032845e+02 -4.89485315e+03  2.31524656e+03 -4.88883834e+03  2.31072257e+03  8.35947089e+03 -4.83736553e+03 
 4.89778819e+09  8.20426450e+03 -5.10717231e+03 -6.53992585e+02  1.64500351e+02  1.39250246e+03 -5.45872442e+02  1.36751003e+03 -5.91295351e+02 -4.87322478e+03  2.36813799e+03 -4.86724514e+03  2.36356853e+03  8.30279312e+03 -4.94378462e+03 
 5.01187234e+09  8.14095939e+03 -5.21854526e+03 -6.52572753e+02  1.68066795e+02  1.38676233e+03 -5.57427264e+02  1.36099094e+03 -6.03758864e+02 -4.85051652e+03  2.42215972e+03 -4.84457378e+03  2.41754269e+03  8.24338376e+03 -5.05216950e+03 
 5.12861384e+09  8.07461054e+03 -5.33189608e+03 -6.51090711e+02  1.71698008e+02  1.38077290e+03 -5.69171922e+02  1.35418808e+03 -6.16422514e+02 -4.82667232e+03  2.47732809e+03 -4.82076828e+03  2.47266139e+03  8.18111009e+03 -5.16252393e+03 
 5.24807460e+09  8.00507093e+03 -5.44722045e+03 -6.49543957e+02  1.75394301e+02  1.37452435e+03 -5.81105668e+02  1.34709021e+03 -6.29285068e+02 -4.80163309e+03  2.53365873e+03 -4.79576964e+03  2.52894028e+03  8.11583299e+03 -5.27484807e+03 
 5.37031796e+09  7.93218663e+03 -5.56450956e+03 -6.47929908e+02  1.79155920e+02  1.36800657e+03 -5.93227422e+02  1.33968576e+03 -6.42344904e+02 -4.77533653e+03  2.59116649e+03 -4.76951566e+03  2.58639419e+03  8.04740671e+03 -5.38913811e+03 
 5.49540874e+09  7.85579644e+03 -5.68374967e+03 -6.46245900e+02  1.82983037e+02  1.36120915e+03 -6.05535745e+02  1.33196280e+03 -6.55599979e+02 -4.74771695e+03  2.64986529e+03 -4.74194076e+03  2.64503706e+03  7.97567858e+03 -5.50538579e+03 
 5.62341325e+09  7.77573170e+03 -5.80492150e+03 -6.44489187e+02  1.86875747e+02  1.35412141e+03 -6.18028823e+02  1.32390909e+03 -6.69047803e+02 -4.71870513e+03  2.70976792e+03 -4.71297580e+03  2.70488170e+03  7.90048870e+03 -5.62357787e+03 
 5.75439937e+09  7.69181594e+03 -5.92799970e+03 -6.42656944e+02  1.90834062e+02  1.34673235e+03 -6.30704430e+02  1.31551202e+03 -6.82685407e+02 -4.68822806e+03  2.77088590e+03 -4.68254791e+03  2.76593963e+03  7.82166972e+03 -5.74369566e+03 
 5.88843655e+09  7.60386462e+03 -6.05295213e+03 -6.40746263e+02  1.94857904e+02  1.33903071e+03 -6.43559908e+02  1.30675866e+03 -6.96509312e+02 -4.65620883e+03  2.83322927e+03 -4.65058026e+03  2.82822090e+03  7.73904650e+03 -5.86571435e+03 
 6.02559586e+09  7.51168487e+03 -6.17973923e+03 -6.38754156e+02  1.98947098e+02  1.33100495e+03 -6.56592138e+02  1.29763576e+03 -7.10515494e+02 -4.62256633e+03  2.89680635e+03 -4.61699190e+03  2.89173387e+03  7.65243587e+03 -5.98960237e+03 
