 frequency       v(finalp,finaln) v(finalp,finaln)
 6.60693448e+07 -2.38319119e+03 -2.96747071e+02 
 6.76082975e+07 -2.38930242e+03 -2.92691373e+02 
 6.91830971e+07 -2.39526781e+03 -2.88553926e+02 
 7.07945784e+07 -2.40108640e+03 -2.84341088e+02 
 7.24435960e+07 -2.40675758e+03 -2.80059115e+02 
 7.41310241e+07 -2.41228108e+03 -2.75714144e+02 
 7.58577575e+07 -2.41765693e+03 -2.71312176e+02 
 7.76247117e+07 -2.42288549e+03 -2.66859060e+02 
 7.94328235e+07 -2.42796737e+03 -2.62360476e+02 
 8.12830516e+07 -2.43290347e+03 -2.57821930e+02 
 8.31763771e+07 -2.43769494e+03 -2.53248733e+02 
 8.51138038e+07 -2.44234316e+03 -2.48646002e+02 
 8.70963590e+07 -2.44684971e+03 -2.44018645e+02 
 8.91250938e+07 -2.45121638e+03 -2.39371361e+02 
 9.12010839e+07 -2.45544513e+03 -2.34708630e+02 
 9.33254301e+07 -2.45953809e+03 -2.30034715e+02 
 9.54992586e+07 -2.46349751e+03 -2.25353655e+02 
 9.77237221e+07 -2.46732580e+03 -2.20669269e+02 
 1.00000000e+08 -2.47102545e+03 -2.15985153e+02 
 1.02329299e+08 -2.47459909e+03 -2.11304681e+02 
 1.04712855e+08 -2.47804938e+03 -2.06631011e+02 
 1.07151931e+08 -2.48137910e+03 -2.01967081e+02 
 1.09647820e+08 -2.48459104e+03 -1.97315622e+02 
 1.12201845e+08 -2.48768808e+03 -1.92679151e+02 
 1.14815362e+08 -2.49067309e+03 -1.88059986e+02 
 1.17489755e+08 -2.49354900e+03 -1.83460245e+02 
 1.20226443e+08 -2.49631874e+03 -1.78881852e+02 
 1.23026877e+08 -2.49898522e+03 -1.74326546e+02 
 1.25892541e+08 -2.50155139e+03 -1.69795883e+02 
 1.28824955e+08 -2.50402014e+03 -1.65291247e+02 
 1.31825674e+08 -2.50639438e+03 -1.60813850e+02 
 1.34896288e+08 -2.50867698e+03 -1.56364746e+02 
 1.38038426e+08 -2.51087077e+03 -1.51944830e+02 
 1.41253754e+08 -2.51297855e+03 -1.47554851e+02 
 1.44543977e+08 -2.51500308e+03 -1.43195415e+02 
 1.47910839e+08 -2.51694709e+03 -1.38866991e+02 
 1.51356125e+08 -2.51881322e+03 -1.34569920e+02 
 1.54881662e+08 -2.52060410e+03 -1.30304418e+02 
 1.58489319e+08 -2.52232229e+03 -1.26070585e+02 
 1.62181010e+08 -2.52397028e+03 -1.21868408e+02 
 1.65958691e+08 -2.52555053e+03 -1.17697770e+02 
