 time            v(finalp)       v(finaln)      
 2.07050000e-10  2.73562890e+00  2.72014840e+00 
 2.08050000e-10  2.73133861e+00  2.72450151e+00 
 2.09050000e-10  2.72735892e+00  2.72839311e+00 
 2.10050000e-10  2.72389471e+00  2.73165830e+00 
 2.11050000e-10  2.72116877e+00  2.73411668e+00 
 2.12050000e-10  2.71943226e+00  2.73555855e+00 
 2.13050000e-10  2.71897198e+00  2.73573471e+00 
 2.14050000e-10  2.72011028e+00  2.73435331e+00 
 2.15050000e-10  2.72319428e+00  2.73108698e+00 
 2.16050000e-10  2.72857141e+00  2.72559253e+00 
 2.17050000e-10  2.73655027e+00  2.71754476e+00 
 2.18050000e-10  2.74734744e+00  2.70668357e+00 
 2.19050000e-10  2.76102380e+00  2.69286963e+00 
 2.20050000e-10  2.77741730e+00  2.67613599e+00 
 2.21050000e-10  2.79609232e+00  2.65671386e+00 
 2.22050000e-10  2.81631402e+00  2.63502105e+00 
 2.23050000e-10  2.83716194e+00  2.61160874e+00 
 2.24050000e-10  2.85763379e+00  2.58710009e+00 
 2.25050000e-10  2.87682349e+00  2.56215262e+00 
 2.26050000e-10  2.89404241e+00  2.53744600e+00 
 2.27050000e-10  2.90885646e+00  2.51368015e+00 
 2.28050000e-10  2.92106421e+00  2.49155772e+00 
 2.29050000e-10  2.93063967e+00  2.47175068e+00 
 2.30050000e-10  2.93774192e+00  2.45483907e+00 
 2.31050000e-10  2.94271795e+00  2.44123501e+00 
 2.32050000e-10  2.94608806e+00  2.43113184e+00 
 2.33050000e-10  2.94846438e+00  2.42449679e+00 
 2.34050000e-10  2.95041734e+00  2.42108064e+00 
 2.35050000e-10  2.95236257e+00  2.42047620e+00 
 2.36050000e-10  2.95451044e+00  2.42218140e+00 
 2.37050000e-10  2.95688219e+00  2.42565537e+00 
 2.38050000e-10  2.95936283e+00  2.43036692e+00 
 2.39000000e-10  2.96164893e+00  2.43555448e+00 
 2.39100000e-10  2.96188251e+00  2.43613969e+00 
 2.39300000e-10  2.96234064e+00  2.43731554e+00 
 2.39650000e-10  2.96310282e+00  2.43938652e+00 
 2.40000000e-10  2.96380695e+00  2.44146454e+00 
 2.40070000e-10  2.96393941e+00  2.44188058e+00 
 2.40210000e-10  2.96419765e+00  2.44271200e+00 
 2.40490000e-10  2.96467986e+00  2.44436870e+00 
 2.41050000e-10  2.96549345e+00  2.44763560e+00 
 2.42050000e-10  2.96640452e+00  2.45321714e+00 
 2.43050000e-10  2.96660469e+00  2.45835917e+00 
 2.44050000e-10  2.96614132e+00  2.46295205e+00 
 2.45050000e-10  2.96514032e+00  2.46690769e+00 
 2.46050000e-10  2.96379167e+00  2.47015519e+00 
 2.47050000e-10  2.96231293e+00  2.47264406e+00 
 2.48050000e-10  2.96089803e+00  2.47436005e+00 
 2.49050000e-10  2.95970814e+00  2.47532088e+00 
 2.50050000e-10  2.95884268e+00  2.47557865e+00 
 2.51050000e-10  2.95833426e+00  2.47522693e+00 
 2.52050000e-10  2.95816619e+00  2.47439205e+00 
 2.53050000e-10  2.95828176e+00  2.47322226e+00 
 2.54050000e-10  2.95859745e+00  2.47187767e+00 
 2.55050000e-10  2.95901656e+00  2.47052064e+00 
 2.56050000e-10  2.95943976e+00  2.46930760e+00 
 2.57050000e-10  2.95977053e+00  2.46838353e+00 
 2.58050000e-10  2.95991535e+00  2.46788180e+00 
 2.59050000e-10  2.95978148e+00  2.46791811e+00 
 2.60050000e-10  2.95927133e+00  2.46859495e+00 
 2.61050000e-10  2.95827949e+00  2.47000372e+00 
 2.62050000e-10  2.95669476e+00  2.47222280e+00 
 2.63050000e-10  2.95441049e+00  2.47530955e+00 
 2.64050000e-10  2.95133812e+00  2.47929815e+00 
 2.65050000e-10  2.94743718e+00  2.48418464e+00 
 2.66050000e-10  2.94273162e+00  2.48991454e+00 
 2.67050000e-10  2.93731825e+00  2.49637729e+00 
 2.68050000e-10  2.93136233e+00  2.50341017e+00 
 2.69050000e-10  2.92508212e+00  2.51080057e+00 
 2.70050000e-10  2.91872341e+00  2.51831021e+00 
 2.71050000e-10  2.91253759e+00  2.52569251e+00 
 2.72050000e-10  2.90676070e+00  2.53270915e+00 
 2.73050000e-10  2.90159753e+00  2.53914529e+00 
 2.74050000e-10  2.89720946e+00  2.54482218e+00 
 2.75050000e-10  2.89371356e+00  2.54959973e+00 
 2.76050000e-10  2.89117129e+00  2.55338140e+00 
 2.77050000e-10  2.88959273e+00  2.55611622e+00 
 2.78050000e-10  2.88894097e+00  2.55779749e+00 
 2.79000000e-10  2.88911141e+00  2.55844875e+00 
 2.79100000e-10  2.88917730e+00  2.55845906e+00 
 2.79300000e-10  2.88932674e+00  2.55845654e+00 
 2.79650000e-10  2.88965323e+00  2.55836579e+00 
 2.80000000e-10  2.89006018e+00  2.55816582e+00 
 2.80070000e-10  2.89015263e+00  2.55811071e+00 
 2.80210000e-10  2.89034450e+00  2.55799055e+00 
 2.80490000e-10  2.89076051e+00  2.55770358e+00 
 2.81050000e-10  2.89171320e+00  2.55694835e+00 
 2.82050000e-10  2.89373675e+00  2.55507540e+00 
 2.83050000e-10  2.89605618e+00  2.55265362e+00 
 2.84050000e-10  2.89854176e+00  2.54983176e+00 
 2.85050000e-10  2.90107070e+00  2.54676537e+00 
 2.86050000e-10  2.90353620e+00  2.54360500e+00 
 2.87050000e-10  2.90585219e+00  2.54048724e+00 
 2.88050000e-10  2.90795611e+00  2.53752548e+00 
 2.89050000e-10  2.90981155e+00  2.53480701e+00 
 2.90050000e-10  2.91140922e+00  2.53238594e+00 
 2.91050000e-10  2.91276916e+00  2.53027249e+00 
 2.92050000e-10  2.91394280e+00  2.52843081e+00 
 2.93050000e-10  2.91501304e+00  2.52678604e+00 
 2.94050000e-10  2.91608884e+00  2.52521905e+00 
 2.95050000e-10  2.91730122e+00  2.52358063e+00 
 2.96050000e-10  2.91878951e+00  2.52170391e+00 
 2.97050000e-10  2.92068592e+00  2.51942081e+00 
 2.98050000e-10  2.92309658e+00  2.51658214e+00 
 2.99050000e-10  2.92608099e+00  2.51307944e+00 
 3.00050000e-10  2.92964030e+00  2.50885705e+00 
 3.01050000e-10  2.93370227e+00  2.50392541e+00 
 3.02050000e-10  2.93812417e+00  2.49836584e+00 
 3.03050000e-10  2.94270672e+00  2.49232510e+00 
 3.04050000e-10  2.94721977e+00  2.48600166e+00 
 3.05050000e-10  2.95143706e+00  2.47962612e+00 
 3.06050000e-10  2.95517364e+00  2.47343807e+00 
 3.07050000e-10  2.95831512e+00  2.46766072e+00 
 3.08050000e-10  2.96083432e+00  2.46248657e+00 
 3.09050000e-10  2.96278264e+00  2.45806282e+00 
 3.10050000e-10  2.96426002e+00  2.45447504e+00 
 3.11050000e-10  2.96538530e+00  2.45175779e+00 
 3.12050000e-10  2.96626453e+00  2.44989915e+00 
 3.13050000e-10  2.96697207e+00  2.44884770e+00 
 3.14050000e-10  2.96754409e+00  2.44852284e+00 
 3.15050000e-10  2.96798060e+00  2.44882799e+00 
 3.16050000e-10  2.96826023e+00  2.44965255e+00 
 3.17050000e-10  2.96834517e+00  2.45088332e+00 
 3.18050000e-10  2.96819676e+00  2.45241159e+00 
 3.19000000e-10  2.96781585e+00  2.45404808e+00 
 3.19100000e-10  2.96776043e+00  2.45423068e+00 
 3.19300000e-10  2.96764279e+00  2.45459777e+00 
 3.19650000e-10  2.96741076e+00  2.45524569e+00 
 3.20000000e-10  2.96714637e+00  2.45589822e+00 
 3.20070000e-10  2.96708913e+00  2.45602925e+00 
 3.20210000e-10  2.96697196e+00  2.45629145e+00 
 3.20490000e-10  2.96672432e+00  2.45681561e+00 
 3.21050000e-10  2.96618087e+00  2.45785505e+00 
 3.22050000e-10  2.96509351e+00  2.45964720e+00 
 3.23050000e-10  2.96392518e+00  2.46130478e+00 
 3.24050000e-10  2.96276319e+00  2.46277710e+00 
 3.25050000e-10  2.96169477e+00  2.46402298e+00 
 3.26050000e-10  2.96079440e+00  2.46501618e+00 
 3.27050000e-10  2.96011648e+00  2.46574137e+00 
 3.28050000e-10  2.95968988e+00  2.46620574e+00 
 3.29050000e-10  2.95952004e+00  2.46644130e+00 
 3.30050000e-10  2.95958834e+00  2.46649924e+00 
 3.31050000e-10  2.95985337e+00  2.46645400e+00 
 3.32050000e-10  2.96025193e+00  2.46640584e+00 
 3.33050000e-10  2.96069740e+00  2.46648276e+00 
 3.34050000e-10  2.96107336e+00  2.46684395e+00 
 3.35050000e-10  2.96121539e+00  2.46770179e+00 
 3.36050000e-10  2.96088694e+00  2.46933644e+00 
 3.37050000e-10  2.95972476e+00  2.47213135e+00 
 3.38050000e-10  2.95717380e+00  2.47660892e+00 
 3.39050000e-10  2.95243811e+00  2.48344268e+00 
 3.40050000e-10  2.94452567e+00  2.49341565e+00 
 3.41050000e-10  2.93246532e+00  2.50729241e+00 
 3.42050000e-10  2.91564395e+00  2.52558937e+00 
 3.43050000e-10  2.89404091e+00  2.54827949e+00 
 3.44050000e-10  2.86818013e+00  2.57460204e+00 
 3.45050000e-10  2.83886924e+00  2.60317759e+00 
 3.46050000e-10  2.80694029e+00  2.63240698e+00 
 3.47050000e-10  2.77314046e+00  2.66092471e+00 
 3.48050000e-10  2.73817859e+00  2.68787398e+00 
 3.49050000e-10  2.70280560e+00  2.71291840e+00 
 3.50050000e-10  2.66793774e+00  2.73605969e+00 
 3.51050000e-10  2.63457126e+00  2.75739200e+00 
 3.52050000e-10  2.60370071e+00  2.77693933e+00 
 3.53050000e-10  2.57618844e+00  2.79461993e+00 
 3.54050000e-10  2.55265157e+00  2.81031429e+00 
 3.55050000e-10  2.53341041e+00  2.82397127e+00 
 3.56050000e-10  2.51849826e+00  2.83568643e+00 
 3.57050000e-10  2.50773298e+00  2.84571174e+00 
 3.58050000e-10  2.50079570e+00  2.85440777e+00 
 3.59000000e-10  2.49738426e+00  2.86177994e+00 
 3.59100000e-10  2.49721778e+00  2.86250523e+00 
 3.59300000e-10  2.49695440e+00  2.86394425e+00 
 3.59650000e-10  2.49674983e+00  2.86642079e+00 
 3.60000000e-10  2.49686570e+00  2.86884620e+00 
 3.60070000e-10  2.49693307e+00  2.86932434e+00 
 3.60210000e-10  2.49709664e+00  2.87027614e+00 
 3.60490000e-10  2.49755689e+00  2.87215791e+00 
 3.61050000e-10  2.49898384e+00  2.87582687e+00 
 3.62050000e-10  2.50295661e+00  2.88199234e+00 
 3.63050000e-10  2.50836142e+00  2.88753263e+00 
 3.64050000e-10  2.51475613e+00  2.89229953e+00 
 3.65050000e-10  2.52172395e+00  2.89616764e+00 
 3.66050000e-10  2.52890176e+00  2.89906263e+00 
 3.67050000e-10  2.53598947e+00  2.90097140e+00 
 3.68050000e-10  2.54273895e+00  2.90194530e+00 
 3.69050000e-10  2.54894158e+00  2.90208830e+00 
 3.70050000e-10  2.55442386e+00  2.90154271e+00 
 3.71050000e-10  2.55904372e+00  2.90047415e+00 
 3.72050000e-10  2.56269581e+00  2.89905903e+00 
 3.73050000e-10  2.56532145e+00  2.89747118e+00 
 3.74050000e-10  2.56690937e+00  2.89587060e+00 
 3.75050000e-10  2.56749539e+00  2.89439546e+00 
 3.76050000e-10  2.56715475e+00  2.89315739e+00 
 3.77050000e-10  2.56599684e+00  2.89223699e+00 
 3.78050000e-10  2.56415709e+00  2.89168312e+00 
 3.79050000e-10  2.56178650e+00  2.89151434e+00 
 3.80050000e-10  2.55904170e+00  2.89172219e+00 
 3.81050000e-10  2.55607621e+00  2.89227587e+00 
 3.82050000e-10  2.55303322e+00  2.89312786e+00 
 3.83050000e-10  2.55004005e+00  2.89421987e+00 
 3.84050000e-10  2.54720426e+00  2.89548849e+00 
 3.85050000e-10  2.54461133e+00  2.89687000e+00 
 3.86050000e-10  2.54232225e+00  2.89830424e+00 
 3.87050000e-10  2.54037992e+00  2.89973761e+00 
 3.88050000e-10  2.53880406e+00  2.90112317e+00 
 3.89050000e-10  2.53759341e+00  2.90242298e+00 
 3.90050000e-10  2.53673608e+00  2.90360777e+00 
 3.91050000e-10  2.53620577e+00  2.90465511e+00 
 3.92050000e-10  2.53596620e+00  2.90555036e+00 
 3.93050000e-10  2.53597556e+00  2.90628530e+00 
 3.94050000e-10  2.53618922e+00  2.90685737e+00 
 3.95050000e-10  2.53656183e+00  2.90726903e+00 
 3.96050000e-10  2.53704930e+00  2.90752711e+00 
 3.97050000e-10  2.53761040e+00  2.90764219e+00 
 3.98050000e-10  2.53820798e+00  2.90762798e+00 
 3.99000000e-10  2.53878046e+00  2.90750914e+00 
 3.99100000e-10  2.53884064e+00  2.90749021e+00 
 3.99300000e-10  2.53896017e+00  2.90745023e+00 
 3.99650000e-10  2.53916578e+00  2.90737205e+00 
 4.00000000e-10  2.53936648e+00  2.90728407e+00 
 4.00070000e-10  2.53940592e+00  2.90726506e+00 
 4.00210000e-10  2.53948422e+00  2.90722623e+00 
 4.00490000e-10  2.53963780e+00  2.90714442e+00 
 4.01050000e-10  2.53993158e+00  2.90696629e+00 
 4.02050000e-10  2.54040586e+00  2.90660932e+00 
 4.03050000e-10  2.54080825e+00  2.90621807e+00 
