 frequency       v(finalp,finaln) v(finalp,finaln)
 9.33254301e+09 -7.53686781e+02  1.13942158e+04 
 9.54992586e+09 -3.46880120e+02  1.14217712e+04 
 9.77237221e+09  7.12238877e+01  1.14352527e+04 
 1.00000000e+10  5.00473963e+02  1.14334984e+04 
 1.02329299e+10  9.40650028e+02  1.14152827e+04 
 1.04712855e+10  1.39145408e+03  1.13793142e+04 
 1.07151931e+10  1.85250005e+03  1.13242355e+04 
 1.09647820e+10  2.32330260e+03  1.12486224e+04 
 1.12201845e+10  2.80326461e+03  1.11509846e+04 
 1.14815362e+10  3.29166349e+03  1.10297665e+04 
 1.17489755e+10  3.78763595e+03  1.08833500e+04 
 1.20226443e+10  4.29016130e+03  1.07100576e+04 
 1.23026877e+10  4.79804311e+03  1.05081580e+04 
 1.25892541e+10  5.30988913e+03  1.02758733e+04 
 1.28824955e+10  5.82408945e+03  1.00113885e+04 
 1.31825674e+10  6.33879277e+03  9.71286454e+03 
 1.34896288e+10  6.85188101e+03  9.37845424e+03 
 1.38038426e+10  7.36094199e+03  9.00632288e+03 
 1.41253754e+10  7.86324075e+03  8.59467385e+03 
 1.44543977e+10  8.35568960e+03  8.14178025e+03 
 1.47910839e+10  8.83481735e+03  7.64602373e+03 
 1.51356125e+10  9.29673873e+03  7.10594151e+03 
 1.54881662e+10  9.73712469e+03  6.52028325e+03 
 1.58489319e+10  1.01511753e+04  5.88807884e+03 
 1.62181010e+10  1.05335968e+04  5.20871885e+03 
 1.65958691e+10  1.08785860e+04  4.48204888e+03 
 1.69824365e+10  1.11798241e+04  3.70847928e+03 
 1.73780083e+10  1.14304854e+04  2.88911109e+03 
 1.77827941e+10  1.16232645e+04  2.02587866e+03 
 1.81970086e+10  1.17504294e+04  1.12170852e+03 
 1.86208714e+10  1.18039062e+04  1.80692593e+02 
 1.90546072e+10  1.17754055e+04 -7.91727671e+02 
 1.94984460e+10  1.16565972e+04 -1.78857257e+03 
 1.99526231e+10  1.14393440e+04 -2.80114004e+03 
 2.04173794e+10  1.11160032e+04 -3.81883944e+03 
 2.08929613e+10  1.06798012e+04 -4.82906127e+03 
 2.13796209e+10  1.01252868e+04 -5.81710565e+03 
 2.18776162e+10  9.44885975e+03 -6.76619772e+03 
 2.23872114e+10  8.64936348e+03 -7.65762206e+03 
 2.29086765e+10  7.72872205e+03 -8.47101061e+03 
 2.34422882e+10  6.69258347e+03 -9.18481718e+03 
 2.39883292e+10  5.55091891e+03 -9.77700535e+03 
 2.45470892e+10  4.31850953e+03 -1.02259632e+04 
 2.51188643e+10  3.01523982e+03 -1.05116373e+04 
 2.57039578e+10  1.66610938e+03 -1.06168489e+04 
 2.63026799e+10  3.00878837e+02 -1.05287204e+04 
 2.69153480e+10 -1.04671599e+03 -1.02401031e+04 
 2.75422870e+10 -2.34021218e+03 -9.75086347e+03 
 2.81838293e+10 -3.54210937e+03 -9.06886509e+03 
 2.88403150e+10 -4.61591771e+03 -8.21048538e+03 
 2.95120923e+10 -5.52841655e+03 -7.20052922e+03 
 3.01995172e+10 -6.25192215e+03 -6.07145848e+03 
 3.09029543e+10 -6.76633114e+03 -4.86193156e+03 
 3.16227766e+10 -7.06070781e+03 -3.61473523e+03 
 3.23593657e+10 -7.13422009e+03 -2.37427549e+03 
 3.31131121e+10 -6.99629873e+03 -1.18385933e+03 
 3.38844156e+10 -6.66598486e+03 -8.30324499e+01 
