 time            v(vinp)         v(vout)        
 1.65237075e-07  1.25000000e+00  1.23893080e+00 
 1.65262075e-07  1.25000000e+00  1.23893402e+00 
 1.65287075e-07  1.25000000e+00  1.23893724e+00 
 1.65312075e-07  1.25000000e+00  1.23894045e+00 
 1.65337075e-07  1.25000000e+00  1.23894366e+00 
 1.65362075e-07  1.25000000e+00  1.23894686e+00 
 1.65387075e-07  1.25000000e+00  1.23895006e+00 
 1.65412075e-07  1.25000000e+00  1.23895325e+00 
 1.65437075e-07  1.25000000e+00  1.23895643e+00 
 1.65462075e-07  1.25000000e+00  1.23895961e+00 
 1.65487075e-07  1.25000000e+00  1.23896279e+00 
 1.65512075e-07  1.25000000e+00  1.23896596e+00 
 1.65537075e-07  1.25000000e+00  1.23896912e+00 
 1.65562075e-07  1.25000000e+00  1.23897228e+00 
 1.65587075e-07  1.25000000e+00  1.23897544e+00 
 1.65612075e-07  1.25000000e+00  1.23897859e+00 
 1.65637075e-07  1.25000000e+00  1.23898174e+00 
 1.65662075e-07  1.25000000e+00  1.23898488e+00 
 1.65687075e-07  1.25000000e+00  1.23898801e+00 
 1.65712075e-07  1.25000000e+00  1.23899115e+00 
 1.65737075e-07  1.25000000e+00  1.23899427e+00 
 1.65762075e-07  1.25000000e+00  1.23899739e+00 
 1.65787075e-07  1.25000000e+00  1.23900051e+00 
 1.65812075e-07  1.25000000e+00  1.23900362e+00 
 1.65837075e-07  1.25000000e+00  1.23900673e+00 
 1.65862075e-07  1.25000000e+00  1.23900983e+00 
 1.65887075e-07  1.25000000e+00  1.23901293e+00 
 1.65912075e-07  1.25000000e+00  1.23901603e+00 
 1.65937075e-07  1.25000000e+00  1.23901912e+00 
 1.65962075e-07  1.25000000e+00  1.23902220e+00 
 1.65987075e-07  1.25000000e+00  1.23902528e+00 
 1.66012075e-07  1.25000000e+00  1.23902835e+00 
 1.66037075e-07  1.25000000e+00  1.23903142e+00 
 1.66062075e-07  1.25000000e+00  1.23903449e+00 
 1.66087075e-07  1.25000000e+00  1.23903755e+00 
 1.66112075e-07  1.25000000e+00  1.23904061e+00 
 1.66137075e-07  1.25000000e+00  1.23904366e+00 
 1.66162075e-07  1.25000000e+00  1.23904671e+00 
 1.66187075e-07  1.25000000e+00  1.23904975e+00 
 1.66212075e-07  1.25000000e+00  1.23905279e+00 
 1.66237075e-07  1.25000000e+00  1.23905582e+00 
 1.66262075e-07  1.25000000e+00  1.23905885e+00 
 1.66287075e-07  1.25000000e+00  1.23906188e+00 
 1.66312075e-07  1.25000000e+00  1.23906490e+00 
 1.66337075e-07  1.25000000e+00  1.23906792e+00 
 1.66362075e-07  1.25000000e+00  1.23907093e+00 
 1.66387075e-07  1.25000000e+00  1.23907394e+00 
 1.66412075e-07  1.25000000e+00  1.23907694e+00 
 1.66437075e-07  1.25000000e+00  1.23907994e+00 
 1.66462075e-07  1.25000000e+00  1.23908293e+00 
 1.66487075e-07  1.25000000e+00  1.23908592e+00 
 1.66512075e-07  1.25000000e+00  1.23908891e+00 
 1.66537075e-07  1.25000000e+00  1.23909189e+00 
 1.66562075e-07  1.25000000e+00  1.23909487e+00 
 1.66587075e-07  1.25000000e+00  1.23909784e+00 
 1.66612075e-07  1.25000000e+00  1.23910081e+00 
 1.66637075e-07  1.25000000e+00  1.23910378e+00 
 1.66662075e-07  1.25000000e+00  1.23910674e+00 
 1.66687075e-07  1.25000000e+00  1.23910969e+00 
 1.66712075e-07  1.25000000e+00  1.23911264e+00 
 1.66737075e-07  1.25000000e+00  1.23911559e+00 
 1.66762075e-07  1.25000000e+00  1.23911853e+00 
 1.66787075e-07  1.25000000e+00  1.23912147e+00 
 1.66812075e-07  1.25000000e+00  1.23912441e+00 
 1.66837075e-07  1.25000000e+00  1.23912734e+00 
 1.66862075e-07  1.25000000e+00  1.23913027e+00 
 1.66887075e-07  1.25000000e+00  1.23913319e+00 
 1.66912075e-07  1.25000000e+00  1.23913611e+00 
